date,netherlands_rna,scotland_rna,swiss_sars_cov_2,swiss_influenza_a,swiss_influenza_b,swiss_rsv,uk_ari_calls__acute-respiratory-infection_syndromic_NHS111triagedcalls_averageRolling7Day,uk_ari_calls__acute-respiratory-infection_syndromic_NHS111triagedcalls_baselineCountsByDay,uk_ari_calls__acute-respiratory-infection_syndromic_NHS111triagedcalls_countsByDay,uk_ari_syndromic_calls__acute-respiratory-infection_syndromic_NHS111triagedcalls_averageRolling7Day,uk_ari_syndromic_calls__acute-respiratory-infection_syndromic_NHS111triagedcalls_baselineCountsByDay,uk_ari_syndromic_calls__acute-respiratory-infection_syndromic_NHS111triagedcalls_countsByDay,uk_influenza_like_ed__influenza-like_syndromic_emergencyDepartment_averageRolling7Day,uk_influenza_like_ed__influenza-like_syndromic_emergencyDepartment_baselineCountsByDay,uk_influenza_like_ed__influenza-like_syndromic_emergencyDepartment_countsByDay,uk_lrti_gp_hours__lower-respiratory-tract-infection_syndromic_GPInHours_averageRolling7Day,uk_lrti_gp_hours__lower-respiratory-tract-infection_syndromic_GPInHours_baselineRateByDay,uk_lrti_gp_hours__lower-respiratory-tract-infection_syndromic_GPInHours_rateByDay,uk_urti_gp_hours__upper-respiratory-tract-infection_syndromic_GPInHours_averageRolling7Day,uk_urti_gp_hours__upper-respiratory-tract-infection_syndromic_GPInHours_baselineRateByDay,uk_urti_gp_hours__upper-respiratory-tract-infection_syndromic_GPInHours_rateByDay,Temp,WeekOfYear,SinWeek,CosWeek
2022-01-17,113299226700021.0,60.266737,,,,,,,,,,,,,,,,,,,,4.7,3,0.3546048870425356,0.9350162426854148
2022-01-18,116136873280963.0,60.641046,,,,,,,,,,,,,,,,,,,,2.1,3,0.3546048870425356,0.9350162426854148
2022-01-19,133216057995724.0,61.540577,,,,,,,,,,,,,,,,,,,,3.6,3,0.3546048870425356,0.9350162426854148
2022-01-20,136116712056036.0,53.971707,,,,,,,,,,,,,,,,,,,,2.3,3,0.3546048870425356,0.9350162426854148
2022-01-21,136514560109447.0,50.243262,,,,,,,,,,,,,,,,,,,,1.2,3,0.3546048870425356,0.9350162426854148
2022-01-22,129975569469685.0,,,,,,,,,,,,,,,,,,,,,3.6,3,0.3546048870425356,0.9350162426854148
2022-01-23,129450614718130.0,,,,,,,,,,,,,,,,,,,,,4.6,3,0.3546048870425356,0.9350162426854148
2022-01-24,138538598831644.0,49.98414,,,,,,,,,,,,,,,,,,,,3.7,4,0.4647231720437685,0.8854560256532099
2022-01-25,131892650652205.0,50.314454,,,,,,,,,,,,,,,,,,,,3.1,4,0.4647231720437685,0.8854560256532099
2022-01-26,157526779116449.0,46.426886,,,,,,,,,,,,,,,,,,,,5.1,4,0.4647231720437685,0.8854560256532099
2022-01-27,178885646704242.0,47.497401,,,,,,,,,,,,,,,,,,,,7.9,4,0.4647231720437685,0.8854560256532099
2022-01-28,177754530804473.0,46.189989,,,,,,,,,,,,,,,,,,,,6.1,4,0.4647231720437685,0.8854560256532099
2022-01-29,176507260890238.0,,,,,,,,,,,,,,,,,,,,,8.3,4,0.4647231720437685,0.8854560256532099
2022-01-30,183956178296540.0,,,,,,,,,,,,,,,,,,,,,4.2,4,0.4647231720437685,0.8854560256532099
2022-01-31,227036952076732.0,50.521257,,,,,,,,,,,,,,,,,,,,5.5,5,0.5680647467311558,0.8229838658936564
2022-02-01,186866126341064.0,51.063124,,,,,,,,,,,,,,,,,,,,8.5,5,0.5680647467311558,0.8229838658936564
2022-02-02,179609176208408.0,44.974283,,,,,,,,,,,,,,,,,,,,9.6,5,0.5680647467311558,0.8229838658936564
2022-02-03,182502648905950.0,46.084228,,,,,,,,,,,,,,,,,,,,8.7,5,0.5680647467311558,0.8229838658936564
2022-02-04,195114877583492.0,52.988683,,,,,,,,,,,,,,,,,,,,5.0,5,0.5680647467311558,0.8229838658936564
2022-02-05,211378219258184.0,,,,,,,,,,,,,,,,,,,,,5.6,5,0.5680647467311558,0.8229838658936564
2022-02-06,215052454978125.0,,,,,,,,,,,,,,,,,,,,,6.6,5,0.5680647467311558,0.8229838658936564
2022-02-07,205009082941055.0,50.238846,22781342105771.0,140454682539.0,245205346403.0,,,,,,,,,,,,,,,,,5.9,6,0.6631226582407952,0.7485107481711011
2022-02-08,163489545129899.0,58.630224,11013608037645.0,,,,,,,,,,,,,,,,,,,7.9,6,0.6631226582407952,0.7485107481711011
2022-02-09,175357932051469.0,71.388913,16844528488089.0,,,,,,,,,,,,,,,,,,,9.0,6,0.6631226582407952,0.7485107481711011
2022-02-10,198351936143597.0,79.75849,8164822586799.0,,,,,,,,,,,,,,,,,,,5.8,6,0.6631226582407952,0.7485107481711011
2022-02-11,196956758649862.0,79.377779,9773575401444.0,0.0,590034956118.0,,,,,,,,,,,,,,,,,4.2,6,0.6631226582407952,0.7485107481711011
2022-02-12,184679661707379.0,,18215024886000.0,,,,,,,,,,,,,,,,,,,5.2,6,0.6631226582407952,0.7485107481711011
2022-02-13,166692885400944.0,,8139387002417.0,,,,,,,,,,,,,,,,,,,7.6,6,0.6631226582407952,0.7485107481711011
2022-02-14,138459161027952.0,82.303414,36843482320312.0,0.0,53081359075.0,,,,,,,,,,,,,,,,,6.6,7,0.7485107481711011,0.6631226582407953
2022-02-15,165384541159443.0,77.005569,15032430370088.0,,,,,,,,,,,,,,,,,,,7.0,7,0.7485107481711011,0.6631226582407953
2022-02-16,155891141410483.0,80.912812,26104274224098.0,,,,,,,,,,,,,,,,,,,10.5,7,0.7485107481711011,0.6631226582407953
2022-02-17,127797701910653.0,74.302498,12514307516215.0,,,,,,,,,,,,,,,,,,,8.4,7,0.7485107481711011,0.6631226582407953
2022-02-18,134380736405451.0,71.898628,20339893506953.0,112260131136.0,163554489815.0,,,,,,,,,,,,,,,,,6.7,7,0.7485107481711011,0.6631226582407953
2022-02-19,161885625522411.0,71.927638,24538519704586.0,,,,,,,,,,,,,,,,,,,6.2,7,0.7485107481711011,0.6631226582407953
2022-02-20,167846056588489.0,,12972148035101.0,,,,,,,,,,,,,,,,,,,7.1,7,0.7485107481711011,0.6631226582407953
2022-02-21,137853180998356.0,72.087214,22727950799087.0,333276059328.0,202034668971.0,,,,,,,,,,,,,,,,,7.2,8,0.8229838658936564,0.5680647467311558
2022-02-22,108413404594418.0,71.734211,17423375302048.0,796397748232.0,44118356776.0,,,,,,,,,,,,,,,,,8.2,8,0.8229838658936564,0.5680647467311558
2022-02-23,99443330590841.0,63.762555,23206494845690.0,,,,,,,,,,,,,,,,,,,6.6,8,0.8229838658936564,0.5680647467311558
2022-02-24,120794907452149.0,65.23097,9563779727839.0,,,,,,,,,,,,,,,,,,,4.8,8,0.8229838658936564,0.5680647467311558
2022-02-25,117220259492940.0,64.10153,25375061954527.0,420856088361.0,62997312140.0,,,,,,,,,,,,,,,,,6.4,8,0.8229838658936564,0.5680647467311558
2022-02-26,107655194415455.0,,25174631582006.0,,,,,,,,,,,,,,,,,,,5.8,8,0.8229838658936564,0.5680647467311558
2022-02-27,106481999703003.0,,19051252702531.0,,,,,,,,,,,,,,,,,,,6.5,8,0.8229838658936564,0.5680647467311558
2022-02-28,111066055380959.0,69.868484,24345560014777.0,336673658588.0,36520272590.0,,,,,,,,,,,,,,,,,7.6,9,0.8854560256532098,0.4647231720437686
2022-03-01,130433630111704.0,71.594168,31285768790538.0,,,,,,,,,,,,,,,,,,,5.8,9,0.8854560256532098,0.4647231720437686
2022-03-02,146110217703399.0,82.879425,39313875441295.0,,,,,,,,,,,,,,,,,,,5.7,9,0.8854560256532098,0.4647231720437686
2022-03-03,202177515037304.0,88.583631,22764848022383.0,,,,,,,,,,,,,,,,,,,7.5,9,0.8854560256532098,0.4647231720437686
2022-03-04,218438865712132.0,102.291057,45805848046709.0,457083124037.0,45974760497.0,,,,,,,,,,,,,,,,,6.7,9,0.8854560256532098,0.4647231720437686
2022-03-05,237989007607574.0,,41937160630573.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,5.4,9,0.8854560256532098,0.4647231720437686
2022-03-06,257270363460791.0,,27470431133155.0,,,,,,,,,,,,,,,,,,,5.2,9,0.8854560256532098,0.4647231720437686
2022-03-07,256022924320511.0,119.532981,43647406877919.0,888193678695.0,24478041318.0,,,,,,,,,,,,,,,,,4.3,10,0.9350162426854148,0.3546048870425355
2022-03-08,245518831693230.0,128.165773,37644664886176.0,,,,,,,,,,,,,,,,,,,5.4,10,0.9350162426854148,0.3546048870425355
2022-03-09,251110006048438.0,150.607969,62215894457367.0,,,,,,,,,,,,,,,,,,,8.2,10,0.9350162426854148,0.3546048870425355
2022-03-10,255327598998939.0,159.525851,36372885667048.0,,,,,,,,,,,,,,,,,,,11.3,10,0.9350162426854148,0.3546048870425355
2022-03-11,238039544554620.0,175.677514,57910255656561.0,609864049678.0,50259589066.0,,,,,,,,,,,,,,,,,9.9,10,0.9350162426854148,0.3546048870425355
2022-03-12,236206946097486.0,,62541547359873.0,,,,,,,,,,,,,,,,,,,9.4,10,0.9350162426854148,0.3546048870425355
2022-03-13,239647840022993.0,175.574187,25689940226377.0,,,,,,,,,,,,,,,,,,,9.9,10,0.9350162426854148,0.3546048870425355
2022-03-14,245674097229561.0,192.036305,72268837308811.0,1756641390194.0,8093331824.0,,,,,,,,,,,,,,,,,7.8,11,0.970941817426052,0.239315664287558
2022-03-15,227277134151654.0,204.917765,20755436856162.0,,,,,,,,,,,,,,,,,,,7.9,11,0.970941817426052,0.239315664287558
2022-03-16,237430780637062.0,193.407124,93995077725478.0,,,,,,,,,,,,,,,,,,,8.4,11,0.970941817426052,0.239315664287558
2022-03-17,229270245138406.0,195.608468,45784051888592.0,,,,,,,,,,,,,,,,,,,7.3,11,0.970941817426052,0.239315664287558
2022-03-18,218199998879425.0,198.123272,88491364187049.0,771096394170.0,44646186688.0,,,,,,,,,,,,,,,,,8.5,11,0.970941817426052,0.239315664287558
2022-03-19,220178919209476.0,,73946375207134.0,,,,,,,,,,,,,,,,,,,9.8,11,0.970941817426052,0.239315664287558
2022-03-20,223854077098530.0,,22968332697444.0,,,,,,,,,,,,,,,,,,,6.7,11,0.970941817426052,0.239315664287558
2022-03-21,191016132981977.0,181.876605,55108795102548.0,1447778763677.0,23689864495.0,,,,,,,,,,,,,,,,,6.6,12,0.992708874098054,0.120536680255323
2022-03-22,171194081323580.0,197.803901,4883632201450.0,,,,,,,,,,,,,,,,,,,11.2,12,0.992708874098054,0.120536680255323
2022-03-23,170467362644513.0,246.839908,60410155421146.0,,,,,,,,,,,,,,,,,,,11.2,12,0.992708874098054,0.120536680255323
2022-03-24,169848436897579.0,244.599109,20602823349867.0,,,,,,,,,,,,,,,,,,,10.3,12,0.992708874098054,0.120536680255323
2022-03-25,170130457637144.0,252.858232,65396530210828.0,889104196653.0,15872487259.0,,,,,,,,,,,,,,,,,10.8,12,0.992708874098054,0.120536680255323
2022-03-26,160479293724911.0,,40067331367941.0,,,,,,,,,,,,,,,,,,,10.7,12,0.992708874098054,0.120536680255323
2022-03-27,155464415024562.0,,12056466997329.0,,,,,,,,,,,,,,,,,,,9.7,12,0.992708874098054,0.120536680255323
2022-03-28,164583225591224.0,301.311255,46676772514331.0,695335433012.0,8516248864.0,,,,,,,,,,,,,,,,,9.8,13,1.0,-1.6081226496766366e-16
2022-03-29,135930087106410.0,297.652559,49679098180149.0,,,,,,,,,,,,,,,,,,,8.3,13,1.0,-1.6081226496766366e-16
2022-03-30,128729858734924.0,289.153321,19687142312095.0,,,,,,,,,,,,,,,,,,,5.9,13,1.0,-1.6081226496766366e-16
2022-03-31,167150219312013.0,300.954287,13023019203866.0,,,,,,,,,,,,,,,,,,,3.3,13,1.0,-1.6081226496766366e-16
2022-04-01,161091591417568.0,256.726705,30092878695686.0,1215162150465.0,185574926120.0,,,,,,,,,,,,,,,,,4.0,13,1.0,-1.6081226496766366e-16
2022-04-02,144435702673658.0,,39667850394076.0,723722986249.0,0.0,147741146555.0,,,,,,,,,,,,,,,,4.4,13,1.0,-1.6081226496766366e-16
2022-04-03,134586806017839.0,,5850184407987.0,,,,,,,,,,,,,,,,,,,3.9,13,1.0,-1.6081226496766366e-16
2022-04-04,166628028940159.0,226.635711,32822510969427.0,1536654494567.0,607412508407.0,,,,,,,,,,,,,,,,,8.9,14,0.992708874098054,-0.1205366802553228
2022-04-05,117589028405956.0,200.538313,11776675569121.0,1579184696374.0,0.0,0.0,,,,,,,,,,,,,,,,10.5,14,0.992708874098054,-0.1205366802553228
2022-04-06,134636787853171.0,206.464609,28430321494395.0,,,,,,,,,,,,,,,,,,,10.0,14,0.992708874098054,-0.1205366802553228
2022-04-07,132354183987055.0,203.878299,1734706854890.0,,,,,,,,,,,,,,,,,,,8.5,14,0.992708874098054,-0.1205366802553228
2022-04-08,118695705446444.0,204.756956,31077807071316.0,1656602403703.0,469497752742.0,,,,,,,,,,,,,,,,,5.2,14,0.992708874098054,-0.1205366802553228
2022-04-09,101259251501250.0,,12992401733573.0,,,,,,,,,,,,,,,,,,,5.4,14,0.992708874098054,-0.1205366802553228
2022-04-10,86678094047217.0,,5646699732927.0,,,,,,,,,,,,,,,,,,,5.3,14,0.992708874098054,-0.1205366802553228
2022-04-11,77975024827563.0,216.284076,29322166288025.0,1309518190403.0,144814798241.0,,,,,,,,,,,,,,,,,10.1,15,0.970941817426052,-0.2393156642875575
2022-04-12,67070754926958.0,217.699976,4807325448302.0,,,,,,,,,,,,,,,,,,,11.3,15,0.970941817426052,-0.2393156642875575
2022-04-13,66343736559406.0,182.236254,20017568030786.0,,,,,,,,,,,,,,,,,,,12.7,15,0.970941817426052,-0.2393156642875575
2022-04-14,66552425784408.0,186.173448,18214342054777.0,,,,,,,,,,,,,,,,,,,10.9,15,0.970941817426052,-0.2393156642875575
2022-04-15,66999094646803.0,205.229629,18646785620276.0,537932138301.0,133827812989.0,,,,,,,,,,,,,,,,,13.5,15,0.970941817426052,-0.2393156642875575
2022-04-16,67288265085430.0,,14138557933597.0,,,,,,,,,,,,,,,,,,,13.2,15,0.970941817426052,-0.2393156642875575
2022-04-17,66446721877924.0,,13768659345176.0,,,,,,,,,,,,,,,,,,,13.0,15,0.970941817426052,-0.2393156642875575
2022-04-18,63893435063457.0,144.976198,12974475566268.0,708029730193.0,47325399504.0,,,,,,,,,,,,,,,,,10.8,16,0.9350162426854148,-0.3546048870425354
2022-04-19,58846413787081.0,116.760863,3230319216584.0,,,,,,,,,,,,,,,,,,,9.1,16,0.9350162426854148,-0.3546048870425354
2022-04-20,51643612110797.0,105.765717,18171917206210.0,,,,,,,,,,,,,,,,,,,11.3,16,0.9350162426854148,-0.3546048870425354
2022-04-21,46679374016504.0,103.501566,2187460256900.0,,,,,,,,,,,,,,,,,,,11.2,16,0.9350162426854148,-0.3546048870425354
2022-04-22,44110747383856.0,88.073764,13059499031847.0,618823552691.0,16989420503.0,,,,,,,,,,,,,,,,,11.0,16,0.9350162426854148,-0.3546048870425354
2022-04-23,41847017172902.0,,15631127443471.0,,,,,,,,,,,,,,,,,,,11.3,16,0.9350162426854148,-0.3546048870425354
2022-04-24,40289403619899.0,,3942515579295.0,,,,,,,,,,,,,,,,,,,11.4,16,0.9350162426854148,-0.3546048870425354
2022-04-25,40980493401887.0,89.050691,16912921563800.0,1046975119227.0,254091120578.0,,,,,,,,,,,,,,,,,9.2,17,0.8854560256532099,-0.4647231720437685
2022-04-26,36244549775998.0,96.926604,12802779502675.0,,,,,,,,,,,,,,,,,,,9.4,17,0.8854560256532099,-0.4647231720437685
2022-04-27,32314608542410.0,97.097325,16590514194803.0,,,,,,,,,,,,,,,,,,,6.9,17,0.8854560256532099,-0.4647231720437685
2022-04-28,32580954811693.0,118.038763,3917079994913.0,257168055000.0,465476905016.0,,,,,,,,,,,,,,,,,8.2,17,0.8854560256532099,-0.4647231720437685
2022-04-29,31898094469389.0,87.067642,12728233182013.0,228333156007.0,0.0,24877400013.0,,,,,,,,,,,,,,,,8.7,17,0.8854560256532099,-0.4647231720437685
2022-04-30,31860766037417.0,,12987395777335.0,,,,,,,,,,,,,,,,,,,8.5,17,0.8854560256532099,-0.4647231720437685
2022-05-01,31456698355533.0,,1666030777057.0,,,,,,,,,,,,,,,,,,,10.2,17,0.8854560256532099,-0.4647231720437685
2022-05-02,30152193667119.0,83.780728,10930783562403.0,,,,,,,,,,,,,,,,,,,12.0,18,0.8229838658936565,-0.5680647467311557
2022-05-03,30489676091421.0,75.01356,2210352282844.0,,,,,,,,,,,,,,,,,,,11.7,18,0.8229838658936565,-0.5680647467311557
2022-05-04,33084274713161.0,80.400144,11631290481019.0,,,,,,,,,,,,,,,,,,,12.2,18,0.8229838658936565,-0.5680647467311557
2022-05-05,30046247653067.0,59.858226,4374920513799.0,,,,,,,,,,,,,,,,,,,12.1,18,0.8229838658936565,-0.5680647467311557
2022-05-06,39937938547407.0,66.619218,9008146999346.0,,,,,,,,,,,,,,,,,,,13.1,18,0.8229838658936565,-0.5680647467311557
2022-05-07,31989205694140.0,,11311552111847.0,,,,,,,,,,,,,,,,,,,13.4,18,0.8229838658936565,-0.5680647467311557
2022-05-08,30759512439888.0,,1879689685871.0,,,,,,,,,,,,,,,,,,,13.1,18,0.8229838658936565,-0.5680647467311557
2022-05-09,26378537219622.0,80.72815,9101957971444.0,,,,,,,,,,,,,,,,,,,13.3,19,0.7485107481711013,-0.6631226582407951
2022-05-10,27704962847855.0,86.05353,4756454279537.0,,,,,,,,,,,,,,,,,,,15.0,19,0.7485107481711013,-0.6631226582407951
2022-05-11,30870014516774.0,80.742415,9353619320635.0,,,,,,,,,,,,,,,,,,,12.9,19,0.7485107481711013,-0.6631226582407951
2022-05-12,31400150511081.0,88.294885,3459239476027.0,,,,,,,,,,,,,,,,,,,11.2,19,0.7485107481711013,-0.6631226582407951
2022-05-13,29241005045369.0,82.265426,8307377615083.0,,,,,,,,,,,,,,,,,,,13.6,19,0.7485107481711013,-0.6631226582407951
2022-05-14,26977673666594.0,,8475740400586.0,,,,,,,,,,,,,,,,,,,13.9,19,0.7485107481711013,-0.6631226582407951
2022-05-15,26944373241173.0,,2543558438255.0,,,,,,,,,,,,,,,,,,,15.1,19,0.7485107481711013,-0.6631226582407951
2022-05-16,29850430968455.0,76.501481,7427272159764.0,,,,,,,,,,,,,,,,,,,16.0,20,0.6631226582407952,-0.7485107481711012
2022-05-17,29387419180457.0,74.763928,1223451608801.0,,,,,,,,,,,,,,,,,,,16.2,20,0.6631226582407952,-0.7485107481711012
2022-05-18,27864145398538.0,77.993012,8219755191019.0,,,,,,,,,,,,,,,,,,,14.9,20,0.6631226582407952,-0.7485107481711012
2022-05-19,39171167114171.0,74.814055,2261223451609.0,,,,,,,,,,,,,,,,,,,14.5,20,0.6631226582407952,-0.7485107481711012
2022-05-20,39266955286372.0,72.514129,5149848862268.0,,,,,,,,,,,,,,,,,,,13.7,20,0.6631226582407952,-0.7485107481711012
2022-05-21,33812098811048.0,,6563842444541.0,,,,,,,,,,,,,,,,,,,13.5,20,0.6631226582407952,-0.7485107481711012
2022-05-22,26158905027380.0,,1485438127941.0,,,,,,,,,,,,,,,,,,,14.6,20,0.6631226582407952,-0.7485107481711012
2022-05-23,29381705814150.0,67.083807,5455220772096.0,,,,,,,,,,,,,,,,,,,13.2,21,0.5680647467311558,-0.8229838658936564
2022-05-24,25311415494431.0,68.105509,704565687396.0,,,,,,,,,,,,,,,,,,,12.3,21,0.5680647467311558,-0.8229838658936564
2022-05-25,22593473804573.0,60.336389,6481194011924.0,,,,,,,,,,,,,,,,,,,12.9,21,0.5680647467311558,-0.8229838658936564
2022-05-26,23293803410501.0,65.838165,6701265909153.0,,,,,,,,,,,,,,,,,,,13.8,21,0.5680647467311558,-0.8229838658936564
2022-05-27,27957504746524.0,72.073089,8821313800917.0,,,,,,,,,,,,,,,,,,,13.1,21,0.5680647467311558,-0.8229838658936564
2022-05-28,27827082924291.0,,7225530571093.0,,,,,,,,,,,,,,,,,,,11.5,21,0.5680647467311558,-0.8229838658936564
2022-05-29,29736253702241.0,,3332061554114.0,,,,,,,,,,,,,,,,,,,10.8,21,0.5680647467311558,-0.8229838658936564
2022-05-30,35738641104138.0,75.253273,19360694335372.0,,,,,,,,,,,,,,,,,,,9.9,22,0.464723172043769,-0.8854560256532096
2022-05-31,38939152105278.0,84.670231,3433803891644.0,,,,,,,,,,,,,,,,,,,10.7,22,0.464723172043769,-0.8854560256532096
2022-06-01,55960897408984.0,106.922066,10246533979686.0,,,,,,,,,,,,,,,,,,,12.1,22,0.464723172043769,-0.8854560256532096
2022-06-02,53894369745073.0,,745262622409.0,,,,,,,,,,,,,,,,,,,12.5,22,0.464723172043769,-0.8854560256532096
2022-06-03,46092592203353.0,112.085833,10257612609660.0,,,,,,,,,,,,,,,,,,,14.7,22,0.464723172043769,-0.8854560256532096
2022-06-04,42111909275477.0,,17400184736178.0,,,,,,,,,,,,,,,,,,,13.2,22,0.464723172043769,-0.8854560256532096
2022-06-05,53500269681231.0,,902963245580.0,,,,,,,,,,,,,,,,,,,11.0,22,0.464723172043769,-0.8854560256532096
2022-06-06,69475075599626.0,112.539488,13739712505248.0,,,,,,,,,,,,,,,,,,,13.2,23,0.3546048870425358,-0.9350162426854148
2022-06-07,58585309618272.0,94.154154,630802492688.0,,,,,,,,,,,,,,,,,,,14.8,23,0.3546048870425358,-0.9350162426854148
2022-06-08,63598282908214.0,57.680967,18128464574896.0,,,,,,,,,,,,,,,,,,,16.1,23,0.3546048870425358,-0.9350162426854148
2022-06-09,58029723206810.0,57.221187,1218364491925.0,,,,,,,,,,,,,,,,,,,14.3,23,0.3546048870425358,-0.9350162426854148
2022-06-10,58651591439368.0,57.348906,18162875432599.0,,,,,,,,,,,,,,,,,,,16.8,23,0.3546048870425358,-0.9350162426854148
2022-06-11,63267881525796.0,,17801795255121.0,,,,,,,,,,,,,,,,,,,15.8,23,0.3546048870425358,-0.9350162426854148
2022-06-12,62912467916338.0,,2645300775785.0,,,,,,,,,,,,,,,,,,,14.6,23,0.3546048870425358,-0.9350162426854148
2022-06-13,65534643419771.0,76.183077,22797558772749.0,,,,,,,,,,,,,,,,,,,13.9,24,0.2393156642875576,-0.970941817426052
2022-06-14,78586576964146.0,86.72605,2037390309042.0,,,,,,,,,,,,,,,,,,,14.0,24,0.2393156642875576,-0.970941817426052
2022-06-15,109393076326231.0,106.513756,37048207418259.0,,,,,,,,,,,,,,,,,,,15.7,24,0.2393156642875576,-0.970941817426052
2022-06-16,121488129945604.0,122.691513,2925092203993.0,,,,,,,,,,,,,,,,,,,17.5,24,0.2393156642875576,-0.970941817426052
2022-06-17,106913363871514.0,123.406687,28169151692728.0,,,,,,,,,,,,,,,,,,,21.1,24,0.2393156642875576,-0.970941817426052
2022-06-18,106464442747197.0,,29862285311083.0,,,,,,,,,,,,,,,,,,,15.2,24,0.2393156642875576,-0.970941817426052
2022-06-19,105523541473834.0,,2528297087626.0,,,,,,,,,,,,,,,,,,,12.5,24,0.2393156642875576,-0.970941817426052
2022-06-20,122846791204098.0,156.789842,25317854048344.0,,,,,,,,,,,,,,,,,,,13.8,25,0.120536680255323,-0.992708874098054
2022-06-21,118601067625722.0,171.87098,6791301030141.0,,,,,,,,,,,,,,,,,,,15.1,25,0.120536680255323,-0.992708874098054
2022-06-22,124390424905584.0,161.197036,27954170017452.0,,,,,,,,,,,,,,,,,,,17.0,25,0.120536680255323,-0.992708874098054
2022-06-23,120523447391277.0,164.442161,2721607528933.0,,,,,,,,,,,,,,,,,,,17.2,25,0.120536680255323,-0.992708874098054
2022-06-24,122779958238709.0,167.057887,25721708573350.0,,,,,,,,,,,,,,,,,,,17.4,25,0.120536680255323,-0.992708874098054
2022-06-25,115823557187513.0,,27488403915648.0,,,,,,,,,,,,,,,,,,,15.3,25,0.120536680255323,-0.992708874098054
2022-06-26,108831065532865.0,,4018822332443.0,,,,,,,,,,,,,,,,,,,14.8,25,0.120536680255323,-0.992708874098054
2022-06-27,152851365759348.0,156.939304,32877618174140.0,,,,,,,,,,,,,,,,,,,14.1,26,-3.216245299353273e-16,-1.0
2022-06-28,132063644167432.0,159.595266,6562380770698.0,,,,,,,,,,,,,,,,,,,13.9,26,-3.216245299353273e-16,-1.0
2022-06-29,162626043179501.0,183.216714,35275647399363.0,,,,,,,,,,,,,,,,,,,16.2,26,-3.216245299353273e-16,-1.0
2022-06-30,186399475540061.0,178.466147,10174233753020.0,,,,,,,,,,,,,,,,,,,15.2,26,-3.216245299353273e-16,-1.0
2022-07-01,175410361092116.0,162.085933,31597184711427.0,,,,,,,,,,,,,,,,,,,14.4,26,-3.216245299353273e-16,-1.0
2022-07-02,154018159158434.0,,37325292253758.0,,,,,,,,,,,,,,,,,,,14.9,26,-3.216245299353273e-16,-1.0
2022-07-03,152915562176546.0,,3588757471703.0,,,,,,,,,,,,,,,,,,,14.3,26,-3.216245299353273e-16,-1.0
2022-07-04,148980745494125.0,163.203678,51682644563588.0,,,,,,,,,,,,,,,,,,,14.7,27,-0.1205366802553228,-0.992708874098054
2022-07-05,133048209935918.0,149.439137,3609563779727.0,,,,,,,,,,,,,,,,,,,14.6,27,-0.1205366802553228,-0.992708874098054
2022-07-06,156952729018517.0,130.704928,77590157298726.0,,,,,,,,,,,,,,,,,,,16.4,27,-0.1205366802553228,-0.992708874098054
2022-07-07,176593461577394.0,111.967991,9404146000254.0,,,,,,,,,,,,,,,,,,,17.9,27,-0.1205366802553228,-0.992708874098054
2022-07-08,170345938453579.0,110.049409,34979129725011.0,,,,,,,,,,,,,,,,,,,17.8,27,-0.1205366802553228,-0.992708874098054
2022-07-09,168525696679603.0,,41040926886454.0,,,,,,,,,,,,,,,,,,,17.9,27,-0.1205366802553228,-0.992708874098054
2022-07-10,164891249471779.0,,5359710034338.0,,,,,,,,,,,,,,,,,,,19.0,27,-0.1205366802553228,-0.992708874098054
2022-07-11,175494768893163.0,93.041249,34770410674777.0,,,,,,,,,,,,,,,,,,,20.6,28,-0.2393156642875574,-0.970941817426052
2022-07-12,164821930181453.0,87.972262,7628258934249.0,,,,,,,,,,,,,,,,,,,21.6,28,-0.2393156642875574,-0.970941817426052
2022-07-13,190957097418070.0,107.948359,41714011991557.0,,,,,,,,,,,,,,,,,,,18.5,28,-0.2393156642875574,-0.970941817426052
2022-07-14,199904316979094.0,127.512942,8535215566578.0,,,,,,,,,,,,,,,,,,,15.8,28,-0.2393156642875574,-0.970941817426052
2022-07-15,196819096504797.0,117.505414,32074923259777.0,,,,,,,,,,,,,,,,,,,16.0,28,-0.2393156642875574,-0.970941817426052
2022-07-16,193715976016485.0,,15259304315882.0,,,,,,,,,,,,,,,,,,,17.3,28,-0.2393156642875574,-0.970941817426052
2022-07-17,186378685633931.0,,7325448302175.0,,,,,,,,,,,,,,,,,,,21.9,28,-0.2393156642875574,-0.970941817426052
2022-07-18,172371898007759.0,117.180516,11016493312645.0,,,,,,,,,,,,,,,,,,,24.4,29,-0.3546048870425356,-0.9350162426854148
2022-07-19,177358952013962.0,116.030422,5036245707745.0,,,,,,,,,,,,,,,,,,,28.1,29,-0.3546048870425356,-0.9350162426854148
2022-07-20,168988513129983.0,92.762949,17873313709758.0,,,,,,,,,,,,,,,,,,,19.8,29,-0.3546048870425356,-0.9350162426854148
2022-07-21,199475686309746.0,77.69377,3942515579295.0,,,,,,,,,,,,,,,,,,,17.1,29,-0.3546048870425356,-0.9350162426854148
2022-07-22,177225794555725.0,92.841684,14979819945382.0,,,,,,,,,,,,,,,,,,,18.0,29,-0.3546048870425356,-0.9350162426854148
2022-07-23,154927753764519.0,,26894612379140.0,,,,,,,,,,,,,,,,,,,17.6,29,-0.3546048870425356,-0.9350162426854148
