Date,Temp,WeekOfYear,SinWeek,CosWeek
2022-03-22,11.2,12,0.992708874098054,0.120536680255323
2022-03-23,11.2,12,0.992708874098054,0.120536680255323
2022-03-24,10.3,12,0.992708874098054,0.120536680255323
2022-03-25,10.8,12,0.992708874098054,0.120536680255323
2022-03-26,10.7,12,0.992708874098054,0.120536680255323
2022-03-27,9.7,12,0.992708874098054,0.120536680255323
2022-03-28,9.8,13,1.0,-1.6081226496766366e-16
2022-03-29,8.3,13,1.0,-1.6081226496766366e-16
2022-03-30,5.9,13,1.0,-1.6081226496766366e-16
2022-03-31,3.3,13,1.0,-1.6081226496766366e-16
2022-04-01,4.0,13,1.0,-1.6081226496766366e-16
2022-04-02,4.4,13,1.0,-1.6081226496766366e-16
2022-04-03,3.9,13,1.0,-1.6081226496766366e-16
2022-04-04,8.9,14,0.992708874098054,-0.12053668025532288
2022-04-05,10.5,14,0.992708874098054,-0.12053668025532288
2022-04-06,10.0,14,0.992708874098054,-0.12053668025532288
2022-04-07,8.5,14,0.992708874098054,-0.12053668025532288
2022-04-08,5.2,14,0.992708874098054,-0.12053668025532288
2022-04-09,5.4,14,0.992708874098054,-0.12053668025532288
2022-04-10,5.3,14,0.992708874098054,-0.12053668025532288
2022-04-11,10.1,15,0.9709418174260521,-0.2393156642875575
2022-04-12,11.3,15,0.9709418174260521,-0.2393156642875575
2022-04-13,12.7,15,0.9709418174260521,-0.2393156642875575
2022-04-14,10.9,15,0.9709418174260521,-0.2393156642875575
2022-04-15,13.5,15,0.9709418174260521,-0.2393156642875575
2022-04-16,13.2,15,0.9709418174260521,-0.2393156642875575
2022-04-17,13.0,15,0.9709418174260521,-0.2393156642875575
2022-04-18,10.8,16,0.9350162426854148,-0.35460488704253545
2022-04-19,9.1,16,0.9350162426854148,-0.35460488704253545
2022-04-20,11.3,16,0.9350162426854148,-0.35460488704253545
2022-04-21,11.2,16,0.9350162426854148,-0.35460488704253545
2022-04-22,11.0,16,0.9350162426854148,-0.35460488704253545
2022-04-23,11.3,16,0.9350162426854148,-0.35460488704253545
2022-04-24,11.4,16,0.9350162426854148,-0.35460488704253545
2022-04-25,9.2,17,0.8854560256532099,-0.4647231720437685
2022-04-26,9.4,17,0.8854560256532099,-0.4647231720437685
2022-04-27,6.9,17,0.8854560256532099,-0.4647231720437685
2022-04-28,8.2,17,0.8854560256532099,-0.4647231720437685
2022-04-29,8.7,17,0.8854560256532099,-0.4647231720437685
2022-04-30,8.5,17,0.8854560256532099,-0.4647231720437685
2022-05-01,10.2,17,0.8854560256532099,-0.4647231720437685
2022-05-02,12.0,18,0.8229838658936565,-0.5680647467311557
2022-05-03,11.7,18,0.8229838658936565,-0.5680647467311557
2022-05-04,12.2,18,0.8229838658936565,-0.5680647467311557
2022-05-05,12.1,18,0.8229838658936565,-0.5680647467311557
2022-05-06,13.1,18,0.8229838658936565,-0.5680647467311557
2022-05-07,13.4,18,0.8229838658936565,-0.5680647467311557
2022-05-08,13.1,18,0.8229838658936565,-0.5680647467311557
2022-05-09,13.3,19,0.7485107481711013,-0.6631226582407951
2022-05-10,15.0,19,0.7485107481711013,-0.6631226582407951
2022-05-11,12.9,19,0.7485107481711013,-0.6631226582407951
2022-05-12,11.2,19,0.7485107481711013,-0.6631226582407951
2022-05-13,13.6,19,0.7485107481711013,-0.6631226582407951
2022-05-14,13.9,19,0.7485107481711013,-0.6631226582407951
2022-05-15,15.1,19,0.7485107481711013,-0.6631226582407951
2022-05-16,16.0,20,0.6631226582407952,-0.7485107481711012
2022-05-17,16.2,20,0.6631226582407952,-0.7485107481711012
2022-05-18,14.9,20,0.6631226582407952,-0.7485107481711012
2022-05-19,14.5,20,0.6631226582407952,-0.7485107481711012
2022-05-20,13.7,20,0.6631226582407952,-0.7485107481711012
2022-05-21,13.5,20,0.6631226582407952,-0.7485107481711012
2022-05-22,14.6,20,0.6631226582407952,-0.7485107481711012
2022-05-23,13.2,21,0.5680647467311558,-0.8229838658936564
2022-05-24,12.3,21,0.5680647467311558,-0.8229838658936564
2022-05-25,12.9,21,0.5680647467311558,-0.8229838658936564
2022-05-26,13.8,21,0.5680647467311558,-0.8229838658936564
2022-05-27,13.1,21,0.5680647467311558,-0.8229838658936564
2022-05-28,11.5,21,0.5680647467311558,-0.8229838658936564
2022-05-29,10.8,21,0.5680647467311558,-0.8229838658936564
2022-05-30,9.9,22,0.46472317204376906,-0.8854560256532096
2022-05-31,10.7,22,0.46472317204376906,-0.8854560256532096
2022-06-01,12.1,22,0.46472317204376906,-0.8854560256532096
2022-06-02,12.5,22,0.46472317204376906,-0.8854560256532096
2022-06-03,14.7,22,0.46472317204376906,-0.8854560256532096
2022-06-04,13.2,22,0.46472317204376906,-0.8854560256532096
2022-06-05,11.0,22,0.46472317204376906,-0.8854560256532096
2022-06-06,13.2,23,0.35460488704253584,-0.9350162426854147
2022-06-07,14.8,23,0.35460488704253584,-0.9350162426854147
2022-06-08,16.1,23,0.35460488704253584,-0.9350162426854147
2022-06-09,14.3,23,0.35460488704253584,-0.9350162426854147
2022-06-10,16.8,23,0.35460488704253584,-0.9350162426854147
2022-06-11,15.8,23,0.35460488704253584,-0.9350162426854147
2022-06-12,14.6,23,0.35460488704253584,-0.9350162426854147
2022-06-13,13.9,24,0.23931566428755768,-0.970941817426052
2022-06-14,14.0,24,0.23931566428755768,-0.970941817426052
2022-06-15,15.7,24,0.23931566428755768,-0.970941817426052
2022-06-16,17.5,24,0.23931566428755768,-0.970941817426052
2022-06-17,21.1,24,0.23931566428755768,-0.970941817426052
2022-06-18,15.2,24,0.23931566428755768,-0.970941817426052
2022-06-19,12.5,24,0.23931566428755768,-0.970941817426052
2022-06-20,13.8,25,0.12053668025532308,-0.992708874098054
2022-06-21,15.1,25,0.12053668025532308,-0.992708874098054
2022-06-22,17.0,25,0.12053668025532308,-0.992708874098054
2022-06-23,17.2,25,0.12053668025532308,-0.992708874098054
2022-06-24,17.4,25,0.12053668025532308,-0.992708874098054
2022-06-25,15.3,25,0.12053668025532308,-0.992708874098054
2022-06-26,14.8,25,0.12053668025532308,-0.992708874098054
2022-06-27,14.1,26,-3.216245299353273e-16,-1.0
2022-06-28,13.9,26,-3.216245299353273e-16,-1.0
2022-06-29,16.2,26,-3.216245299353273e-16,-1.0
2022-06-30,15.2,26,-3.216245299353273e-16,-1.0
2022-07-01,14.4,26,-3.216245299353273e-16,-1.0
2022-07-02,14.9,26,-3.216245299353273e-16,-1.0
2022-07-03,14.3,26,-3.216245299353273e-16,-1.0
2022-07-04,14.7,27,-0.12053668025532283,-0.992708874098054
2022-07-05,14.6,27,-0.12053668025532283,-0.992708874098054
2022-07-06,16.4,27,-0.12053668025532283,-0.992708874098054
2022-07-07,17.9,27,-0.12053668025532283,-0.992708874098054
2022-07-08,17.8,27,-0.12053668025532283,-0.992708874098054
2022-07-09,17.9,27,-0.12053668025532283,-0.992708874098054
2022-07-10,19.0,27,-0.12053668025532283,-0.992708874098054
2022-07-11,20.6,28,-0.23931566428755743,-0.9709418174260521
2022-07-12,21.6,28,-0.23931566428755743,-0.9709418174260521
2022-07-13,18.5,28,-0.23931566428755743,-0.9709418174260521
2022-07-14,15.8,28,-0.23931566428755743,-0.9709418174260521
2022-07-15,16.0,28,-0.23931566428755743,-0.9709418174260521
2022-07-16,17.3,28,-0.23931566428755743,-0.9709418174260521
2022-07-17,21.9,28,-0.23931566428755743,-0.9709418174260521
2022-07-18,24.4,29,-0.3546048870425356,-0.9350162426854148
2022-07-19,28.1,29,-0.3546048870425356,-0.9350162426854148
2022-07-20,19.8,29,-0.3546048870425356,-0.9350162426854148
2022-07-21,17.1,29,-0.3546048870425356,-0.9350162426854148
2022-07-22,18.0,29,-0.3546048870425356,-0.9350162426854148
2022-07-23,17.6,29,-0.3546048870425356,-0.9350162426854148
2022-07-24,21.1,29,-0.3546048870425356,-0.9350162426854148
2022-07-25,18.0,30,-0.46472317204376806,-0.8854560256532101
2022-07-26,16.3,30,-0.46472317204376806,-0.8854560256532101
2022-07-27,15.3,30,-0.46472317204376806,-0.8854560256532101
2022-07-28,17.0,30,-0.46472317204376806,-0.8854560256532101
2022-07-29,18.6,30,-0.46472317204376806,-0.8854560256532101
2022-07-30,18.1,30,-0.46472317204376806,-0.8854560256532101
2022-07-31,20.4,30,-0.46472317204376806,-0.8854560256532101
2022-08-01,18.6,31,-0.5680647467311556,-0.8229838658936565
2022-08-02,21.0,31,-0.5680647467311556,-0.8229838658936565
2022-08-03,20.8,31,-0.5680647467311556,-0.8229838658936565
2022-08-04,17.0,31,-0.5680647467311556,-0.8229838658936565
2022-08-05,15.2,31,-0.5680647467311556,-0.8229838658936565
2022-08-06,14.7,31,-0.5680647467311556,-0.8229838658936565
2022-08-07,16.6,31,-0.5680647467311556,-0.8229838658936565
2022-08-08,19.0,32,-0.663122658240795,-0.7485107481711013
2022-08-09,18.8,32,-0.663122658240795,-0.7485107481711013
2022-08-10,20.5,32,-0.663122658240795,-0.7485107481711013
2022-08-11,21.9,32,-0.663122658240795,-0.7485107481711013
2022-08-12,23.0,32,-0.663122658240795,-0.7485107481711013
2022-08-13,23.4,32,-0.663122658240795,-0.7485107481711013
2022-08-14,23.6,32,-0.663122658240795,-0.7485107481711013
2022-08-15,21.4,33,-0.7485107481711011,-0.6631226582407952
2022-08-16,18.7,33,-0.7485107481711011,-0.6631226582407952
2022-08-17,17.7,33,-0.7485107481711011,-0.6631226582407952
2022-08-18,18.9,33,-0.7485107481711011,-0.6631226582407952
2022-08-19,18.0,33,-0.7485107481711011,-0.6631226582407952
2022-08-20,17.7,33,-0.7485107481711011,-0.6631226582407952
2022-08-21,17.3,33,-0.7485107481711011,-0.6631226582407952
2022-08-22,17.0,34,-0.8229838658936564,-0.5680647467311559
2022-08-23,19.9,34,-0.8229838658936564,-0.5680647467311559
2022-08-24,20.6,34,-0.8229838658936564,-0.5680647467311559
2022-08-25,17.2,34,-0.8229838658936564,-0.5680647467311559
2022-08-26,15.9,34,-0.8229838658936564,-0.5680647467311559
2022-08-27,17.8,34,-0.8229838658936564,-0.5680647467311559
2022-08-28,17.1,34,-0.8229838658936564,-0.5680647467311559
2022-08-29,17.2,35,-0.8854560256532096,-0.4647231720437691
2022-08-30,16.3,35,-0.8854560256532096,-0.4647231720437691
2022-08-31,17.2,35,-0.8854560256532096,-0.4647231720437691
2022-09-01,17.5,35,-0.8854560256532096,-0.4647231720437691
2022-09-02,18.2,35,-0.8854560256532096,-0.4647231720437691
2022-09-03,18.1,35,-0.8854560256532096,-0.4647231720437691
2022-09-04,19.4,35,-0.8854560256532096,-0.4647231720437691
2022-09-05,18.6,36,-0.9350162426854147,-0.3546048870425359
2022-09-06,17.5,36,-0.9350162426854147,-0.3546048870425359
2022-09-07,17.4,36,-0.9350162426854147,-0.3546048870425359
2022-09-08,16.0,36,-0.9350162426854147,-0.3546048870425359
2022-09-09,16.4,36,-0.9350162426854147,-0.3546048870425359
2022-09-10,16.5,36,-0.9350162426854147,-0.3546048870425359
2022-09-11,16.6,36,-0.9350162426854147,-0.3546048870425359
2022-09-12,18.1,37,-0.970941817426052,-0.23931566428755774
2022-09-13,14.7,37,-0.970941817426052,-0.23931566428755774
2022-09-14,14.2,37,-0.970941817426052,-0.23931566428755774
2022-09-15,13.4,37,-0.970941817426052,-0.23931566428755774
2022-09-16,11.8,37,-0.970941817426052,-0.23931566428755774
2022-09-17,9.9,37,-0.970941817426052,-0.23931566428755774
2022-09-18,12.6,37,-0.970941817426052,-0.23931566428755774
2022-09-19,13.3,38,-0.992708874098054,-0.12053668025532357
2022-09-20,13.3,38,-0.992708874098054,-0.12053668025532357
2022-09-21,15.0,38,-0.992708874098054,-0.12053668025532357
2022-09-22,14.3,38,-0.992708874098054,-0.12053668025532357
2022-09-23,14.2,38,-0.992708874098054,-0.12053668025532357
2022-09-24,11.8,38,-0.992708874098054,-0.12053668025532357
2022-09-25,10.0,38,-0.992708874098054,-0.12053668025532357
2022-09-26,12.3,39,-1.0,-1.8369701987210297e-16
2022-09-27,10.9,39,-1.0,-1.8369701987210297e-16
2022-09-28,9.5,39,-1.0,-1.8369701987210297e-16
2022-09-29,11.4,39,-1.0,-1.8369701987210297e-16
2022-09-30,10.6,39,-1.0,-1.8369701987210297e-16
2022-10-01,14.0,39,-1.0,-1.8369701987210297e-16
2022-10-02,13.6,39,-1.0,-1.8369701987210297e-16
2022-10-03,11.4,40,-0.992708874098054,0.1205366802553232
2022-10-04,13.9,40,-0.992708874098054,0.1205366802553232
2022-10-05,15.1,40,-0.992708874098054,0.1205366802553232
2022-10-06,12.6,40,-0.992708874098054,0.1205366802553232
2022-10-07,14.3,40,-0.992708874098054,0.1205366802553232
2022-10-08,11.3,40,-0.992708874098054,0.1205366802553232
2022-10-09,10.8,40,-0.992708874098054,0.1205366802553232
2022-10-10,11.1,41,-0.9709418174260521,0.23931566428755738
2022-10-11,8.8,41,-0.9709418174260521,0.23931566428755738
2022-10-12,9.7,41,-0.9709418174260521,0.23931566428755738
2022-10-13,11.7,41,-0.9709418174260521,0.23931566428755738
2022-10-14,11.2,41,-0.9709418174260521,0.23931566428755738
2022-10-15,11.9,41,-0.9709418174260521,0.23931566428755738
2022-10-16,11.6,41,-0.9709418174260521,0.23931566428755738
2022-10-17,14.1,42,-0.9350162426854148,0.35460488704253557
2022-10-18,10.3,42,-0.9350162426854148,0.35460488704253557
2022-10-19,12.0,42,-0.9350162426854148,0.35460488704253557
2022-10-20,13.3,42,-0.9350162426854148,0.35460488704253557
2022-10-21,13.3,42,-0.9350162426854148,0.35460488704253557
2022-10-22,14.0,42,-0.9350162426854148,0.35460488704253557
2022-10-23,14.8,42,-0.9350162426854148,0.35460488704253557
2022-10-24,13.0,43,-0.8854560256532101,0.464723172043768
2022-10-25,13.4,43,-0.8854560256532101,0.464723172043768
2022-10-26,15.1,43,-0.8854560256532101,0.464723172043768
2022-10-27,15.0,43,-0.8854560256532101,0.464723172043768
2022-10-28,15.5,43,-0.8854560256532101,0.464723172043768
2022-10-29,14.9,43,-0.8854560256532101,0.464723172043768
2022-10-30,14.2,43,-0.8854560256532101,0.464723172043768
2022-10-31,13.5,44,-0.822983865893657,0.5680647467311548
2022-11-01,12.2,44,-0.822983865893657,0.5680647467311548
2022-11-02,9.9,44,-0.822983865893657,0.5680647467311548
2022-11-03,10.1,44,-0.822983865893657,0.5680647467311548
2022-11-04,7.2,44,-0.822983865893657,0.5680647467311548
2022-11-05,8.4,44,-0.822983865893657,0.5680647467311548
2022-11-06,8.8,44,-0.822983865893657,0.5680647467311548
2022-11-07,10.7,45,-0.7485107481711011,0.6631226582407953
2022-11-08,12.0,45,-0.7485107481711011,0.6631226582407953
2022-11-09,11.2,45,-0.7485107481711011,0.6631226582407953
2022-11-10,11.8,45,-0.7485107481711011,0.6631226582407953
2022-11-11,14.3,45,-0.7485107481711011,0.6631226582407953
2022-11-12,11.9,45,-0.7485107481711011,0.6631226582407953
2022-11-13,12.0,45,-0.7485107481711011,0.6631226582407953
2022-11-14,10.6,46,-0.6631226582407956,0.7485107481711007
2022-11-15,10.2,46,-0.6631226582407956,0.7485107481711007
2022-11-16,8.3,46,-0.6631226582407956,0.7485107481711007
2022-11-17,9.1,46,-0.6631226582407956,0.7485107481711007
2022-11-18,9.1,46,-0.6631226582407956,0.7485107481711007
2022-11-19,7.7,46,-0.6631226582407956,0.7485107481711007
2022-11-20,7.4,46,-0.6631226582407956,0.7485107481711007
2022-11-21,5.1,47,-0.5680647467311559,0.8229838658936564
2022-11-22,6.9,47,-0.5680647467311559,0.8229838658936564
2022-11-23,7.7,47,-0.5680647467311559,0.8229838658936564
2022-11-24,8.3,47,-0.5680647467311559,0.8229838658936564
2022-11-25,8.2,47,-0.5680647467311559,0.8229838658936564
2022-11-26,9.1,47,-0.5680647467311559,0.8229838658936564
2022-11-27,10.1,47,-0.5680647467311559,0.8229838658936564
2022-11-28,7.7,48,-0.4647231720437684,0.88545602565321
2022-11-29,3.7,48,-0.4647231720437684,0.88545602565321
2022-11-30,4.8,48,-0.4647231720437684,0.88545602565321
2022-12-01,3.8,48,-0.4647231720437684,0.88545602565321
2022-12-02,4.1,48,-0.4647231720437684,0.88545602565321
2022-12-03,4.9,48,-0.4647231720437684,0.88545602565321
2022-12-04,3.7,48,-0.4647231720437684,0.88545602565321
2022-12-05,5.3,49,-0.35460488704253595,0.9350162426854147
2022-12-06,3.6,49,-0.35460488704253595,0.9350162426854147
2022-12-07,1.3,49,-0.35460488704253595,0.9350162426854147
2022-12-08,-1.0,49,-0.35460488704253595,0.9350162426854147
2022-12-09,-0.8,49,-0.35460488704253595,0.9350162426854147
2022-12-10,-0.4,49,-0.35460488704253595,0.9350162426854147
2022-12-11,-1.3,49,-0.35460488704253595,0.9350162426854147
2022-12-12,-1.8,50,-0.2393156642875578,0.970941817426052
2022-12-13,-2.2,50,-0.2393156642875578,0.970941817426052
2022-12-14,-2.5,50,-0.2393156642875578,0.970941817426052
2022-12-15,-4.4,50,-0.2393156642875578,0.970941817426052
2022-12-16,-2.6,50,-0.2393156642875578,0.970941817426052
2022-12-17,-1.2,50,-0.2393156642875578,0.970941817426052
2022-12-18,5.5,50,-0.2393156642875578,0.970941817426052
2022-12-19,7.1,51,-0.12053668025532363,0.992708874098054
2022-12-20,8.2,51,-0.12053668025532363,0.992708874098054
2022-12-21,6.9,51,-0.12053668025532363,0.992708874098054
2022-12-22,6.5,51,-0.12053668025532363,0.992708874098054
2022-12-23,7.9,51,-0.12053668025532363,0.992708874098054
2022-12-24,7.2,51,-0.12053668025532363,0.992708874098054
2022-12-25,8.0,51,-0.12053668025532363,0.992708874098054
2022-12-26,4.2,52,6.432490598706546e-16,1.0
2022-12-27,5.6,52,6.432490598706546e-16,1.0
2022-12-28,7.5,52,6.432490598706546e-16,1.0
2022-12-29,7.5,52,6.432490598706546e-16,1.0
2022-12-30,8.0,52,6.432490598706546e-16,1.0
2022-12-31,9.3,52,6.432490598706546e-16,1.0
2023-01-01,8.7,52,6.432490598706546e-16,1.0
2023-01-02,5.3,1,0.12053668025532305,0.992708874098054
2023-01-03,6.1,1,0.12053668025532305,0.992708874098054
2023-01-04,10.0,1,0.12053668025532305,0.992708874098054
2023-01-05,10.2,1,0.12053668025532305,0.992708874098054
2023-01-06,9.0,1,0.12053668025532305,0.992708874098054
2023-01-07,8.8,1,0.12053668025532305,0.992708874098054
2023-01-08,6.6,1,0.12053668025532305,0.992708874098054
2023-01-09,5.9,2,0.23931566428755774,0.970941817426052
2023-01-10,8.1,2,0.23931566428755774,0.970941817426052
2023-01-11,8.3,2,0.23931566428755774,0.970941817426052
2023-01-12,9.1,2,0.23931566428755774,0.970941817426052
2023-01-13,8.3,2,0.23931566428755774,0.970941817426052
2023-01-14,7.7,2,0.23931566428755774,0.970941817426052
2023-01-15,5.7,2,0.23931566428755774,0.970941817426052
2023-01-16,2.8,3,0.3546048870425356,0.9350162426854148
2023-01-17,-1.0,3,0.3546048870425356,0.9350162426854148
2023-01-18,0.1,3,0.3546048870425356,0.9350162426854148
2023-01-19,1.2,3,0.3546048870425356,0.9350162426854148
2023-01-20,2.4,3,0.3546048870425356,0.9350162426854148
2023-01-21,-0.0,3,0.3546048870425356,0.9350162426854148
2023-01-22,-0.4,3,0.3546048870425356,0.9350162426854148
2023-01-23,2.3,4,0.4647231720437685,0.8854560256532099
2023-01-24,1.6,4,0.4647231720437685,0.8854560256532099
2023-01-25,3.2,4,0.4647231720437685,0.8854560256532099
2023-01-26,4.1,4,0.4647231720437685,0.8854560256532099
2023-01-27,4.4,4,0.4647231720437685,0.8854560256532099
2023-01-28,4.1,4,0.4647231720437685,0.8854560256532099
2023-01-29,6.3,4,0.4647231720437685,0.8854560256532099
2023-01-30,6.5,5,0.5680647467311558,0.8229838658936564
2023-01-31,7.0,5,0.5680647467311558,0.8229838658936564
2023-02-01,7.4,5,0.5680647467311558,0.8229838658936564
2023-02-02,8.7,5,0.5680647467311558,0.8229838658936564
2023-02-03,9.6,5,0.5680647467311558,0.8229838658936564
2023-02-04,7.7,5,0.5680647467311558,0.8229838658936564
2023-02-05,3.9,5,0.5680647467311558,0.8229838658936564
2023-02-06,3.2,6,0.6631226582407952,0.7485107481711011
2023-02-07,2.9,6,0.6631226582407952,0.7485107481711011
2023-02-08,2.5,6,0.6631226582407952,0.7485107481711011
2023-02-09,3.5,6,0.6631226582407952,0.7485107481711011
2023-02-10,4.1,6,0.6631226582407952,0.7485107481711011
2023-02-11,5.9,6,0.6631226582407952,0.7485107481711011
2023-02-12,7.6,6,0.6631226582407952,0.7485107481711011
2023-02-13,7.4,7,0.7485107481711011,0.6631226582407953
2023-02-14,6.0,7,0.7485107481711011,0.6631226582407953
2023-02-15,6.8,7,0.7485107481711011,0.6631226582407953
2023-02-16,8.4,7,0.7485107481711011,0.6631226582407953
2023-02-17,10.9,7,0.7485107481711011,0.6631226582407953
2023-02-18,11.2,7,0.7485107481711011,0.6631226582407953
2023-02-19,9.3,7,0.7485107481711011,0.6631226582407953
2023-02-20,9.3,8,0.8229838658936564,0.5680647467311558
2023-02-21,8.4,8,0.8229838658936564,0.5680647467311558
2023-02-22,7.0,8,0.8229838658936564,0.5680647467311558
2023-02-23,6.0,8,0.8229838658936564,0.5680647467311558
2023-02-24,5.8,8,0.8229838658936564,0.5680647467311558
2023-02-25,4.5,8,0.8229838658936564,0.5680647467311558
2023-02-26,4.7,8,0.8229838658936564,0.5680647467311558
2023-02-27,4.2,9,0.8854560256532098,0.4647231720437686
2023-02-28,5.1,9,0.8854560256532098,0.4647231720437686
2023-03-01,5.7,9,0.8854560256532098,0.4647231720437686
2023-03-02,5.1,9,0.8854560256532098,0.4647231720437686
2023-03-03,4.5,9,0.8854560256532098,0.4647231720437686
2023-03-04,4.4,9,0.8854560256532098,0.4647231720437686
2023-03-05,3.9,9,0.8854560256532098,0.4647231720437686
2023-03-06,4.3,10,0.9350162426854148,0.35460488704253557
2023-03-07,2.6,10,0.9350162426854148,0.35460488704253557
2023-03-08,0.0,10,0.9350162426854148,0.35460488704253557
2023-03-09,2.2,10,0.9350162426854148,0.35460488704253557
2023-03-10,2.7,10,0.9350162426854148,0.35460488704253557
2023-03-11,3.1,10,0.9350162426854148,0.35460488704253557
2023-03-12,7.1,10,0.9350162426854148,0.35460488704253557
2023-03-13,11.0,11,0.970941817426052,0.23931566428755804
2023-03-14,5.1,11,0.970941817426052,0.23931566428755804
2023-03-15,3.8,11,0.970941817426052,0.23931566428755804
2023-03-16,7.0,11,0.970941817426052,0.23931566428755804
2023-03-17,11.7,11,0.970941817426052,0.23931566428755804
2023-03-18,11.3,11,0.970941817426052,0.23931566428755804
2023-03-19,7.4,11,0.970941817426052,0.23931566428755804
2023-03-20,9.4,12,0.992708874098054,0.120536680255323
2023-03-21,11.2,12,0.992708874098054,0.120536680255323
2023-03-22,11.7,12,0.992708874098054,0.120536680255323
2023-03-23,10.2,12,0.992708874098054,0.120536680255323
2023-03-24,10.0,12,0.992708874098054,0.120536680255323
2023-03-25,10.2,12,0.992708874098054,0.120536680255323
2023-03-26,7.2,12,0.992708874098054,0.120536680255323
2023-03-27,5.7,13,1.0,-1.6081226496766366e-16
2023-03-28,7.2,13,1.0,-1.6081226496766366e-16
2023-03-29,10.2,13,1.0,-1.6081226496766366e-16
2023-03-30,12.2,13,1.0,-1.6081226496766366e-16
2023-03-31,10.9,13,1.0,-1.6081226496766366e-16
2023-04-01,8.4,13,1.0,-1.6081226496766366e-16
2023-04-02,8.6,13,1.0,-1.6081226496766366e-16
2023-04-03,5.7,14,0.992708874098054,-0.12053668025532288
2023-04-04,6.6,14,0.992708874098054,-0.12053668025532288
2023-04-05,7.8,14,0.992708874098054,-0.12053668025532288
2023-04-06,10.3,14,0.992708874098054,-0.12053668025532288
2023-04-07,8.1,14,0.992708874098054,-0.12053668025532288
2023-04-08,8.3,14,0.992708874098054,-0.12053668025532288
2023-04-09,9.7,14,0.992708874098054,-0.12053668025532288
2023-04-10,11.2,15,0.9709418174260521,-0.2393156642875575
2023-04-11,8.4,15,0.9709418174260521,-0.2393156642875575
2023-04-12,6.0,15,0.9709418174260521,-0.2393156642875575
2023-04-13,7.7,15,0.9709418174260521,-0.2393156642875575
2023-04-14,6.1,15,0.9709418174260521,-0.2393156642875575
2023-04-15,8.5,15,0.9709418174260521,-0.2393156642875575
2023-04-16,9.8,15,0.9709418174260521,-0.2393156642875575
2023-04-17,12.2,16,0.9350162426854148,-0.35460488704253545
2023-04-18,9.9,16,0.9350162426854148,-0.35460488704253545
2023-04-19,10.6,16,0.9350162426854148,-0.35460488704253545
2023-04-20,8.9,16,0.9350162426854148,-0.35460488704253545
2023-04-21,8.6,16,0.9350162426854148,-0.35460488704253545
2023-04-22,8.3,16,0.9350162426854148,-0.35460488704253545
2023-04-23,9.8,16,0.9350162426854148,-0.35460488704253545
2023-04-24,7.2,17,0.8854560256532099,-0.4647231720437685
2023-04-25,5.1,17,0.8854560256532099,-0.4647231720437685
2023-04-26,7.2,17,0.8854560256532099,-0.4647231720437685
2023-04-27,8.4,17,0.8854560256532099,-0.4647231720437685
2023-04-28,11.7,17,0.8854560256532099,-0.4647231720437685
2023-04-29,12.0,17,0.8854560256532099,-0.4647231720437685
2023-04-30,11.2,17,0.8854560256532099,-0.4647231720437685
2023-05-01,12.6,18,0.8229838658936565,-0.5680647467311557
2023-05-02,11.2,18,0.8229838658936565,-0.5680647467311557
2023-05-03,9.8,18,0.8229838658936565,-0.5680647467311557
2023-05-04,11.1,18,0.8229838658936565,-0.5680647467311557
2023-05-05,14.1,18,0.8229838658936565,-0.5680647467311557
2023-05-06,12.6,18,0.8229838658936565,-0.5680647467311557
2023-05-07,14.9,18,0.8229838658936565,-0.5680647467311557
2023-05-08,12.3,19,0.7485107481711013,-0.6631226582407951
2023-05-09,14.2,19,0.7485107481711013,-0.6631226582407951
2023-05-10,11.7,19,0.7485107481711013,-0.6631226582407951
2023-05-11,12.9,19,0.7485107481711013,-0.6631226582407951
2023-05-12,11.7,19,0.7485107481711013,-0.6631226582407951
2023-05-13,11.3,19,0.7485107481711013,-0.6631226582407951
2023-05-14,12.4,19,0.7485107481711013,-0.6631226582407951
2023-05-15,11.1,20,0.6631226582407952,-0.7485107481711012
2023-05-16,9.9,20,0.6631226582407952,-0.7485107481711012
2023-05-17,11.1,20,0.6631226582407952,-0.7485107481711012
2023-05-18,13.4,20,0.6631226582407952,-0.7485107481711012
2023-05-19,13.3,20,0.6631226582407952,-0.7485107481711012
2023-05-20,13.0,20,0.6631226582407952,-0.7485107481711012
2023-05-21,12.9,20,0.6631226582407952,-0.7485107481711012
2023-05-22,13.2,21,0.5680647467311558,-0.8229838658936564
2023-05-23,13.0,21,0.5680647467311558,-0.8229838658936564
2023-05-24,13.2,21,0.5680647467311558,-0.8229838658936564
2023-05-25,13.9,21,0.5680647467311558,-0.8229838658936564
2023-05-26,13.4,21,0.5680647467311558,-0.8229838658936564
2023-05-27,13.6,21,0.5680647467311558,-0.8229838658936564
2023-05-28,13.9,21,0.5680647467311558,-0.8229838658936564
2023-05-29,11.9,22,0.46472317204376906,-0.8854560256532096
2023-05-30,12.0,22,0.46472317204376906,-0.8854560256532096
2023-05-31,12.7,22,0.46472317204376906,-0.8854560256532096
2023-06-01,12.9,22,0.46472317204376906,-0.8854560256532096
2023-06-02,13.7,22,0.46472317204376906,-0.8854560256532096
2023-06-03,13.3,22,0.46472317204376906,-0.8854560256532096
2023-06-04,13.4,22,0.46472317204376906,-0.8854560256532096
2023-06-05,12.6,23,0.35460488704253584,-0.9350162426854147
2023-06-06,12.7,23,0.35460488704253584,-0.9350162426854147
2023-06-07,14.2,23,0.35460488704253584,-0.9350162426854147
