theme,sub_theme,topic,geography_type,geography,metric,sex,age,stratum,year,date,metric_value,in_reporting_delay_period
infectious_disease,respiratory,acute-respiratory-infection,Nation,England,acute-respiratory-infection_syndromic_NHS111triagedcalls_countsByDay,all,all,default,2026,2026-05-21,3917.0000,False
infectious_disease,respiratory,acute-respiratory-infection,Nation,England,acute-respiratory-infection_syndromic_NHS111triagedcalls_averageRolling7Day,all,all,default,2026,2026-05-20,5007.4300,False
infectious_disease,respiratory,acute-respiratory-infection,Nation,England,acute-respiratory-infection_syndromic_NHS111triagedcalls_baselineCountsByDay,all,all,default,2026,2026-05-20,7335.8600,False
infectious_disease,respiratory,acute-respiratory-infection,Nation,England,acute-respiratory-infection_syndromic_NHS111triagedcalls_countsByDay,all,all,default,2026,2026-05-20,4006.0000,False
infectious_disease,respiratory,acute-respiratory-infection,Nation,England,acute-respiratory-infection_syndromic_NHS111triagedcalls_averageRolling7Day,all,all,default,2026,2026-05-19,5047.8600,False
infectious_disease,respiratory,acute-respiratory-infection,Nation,England,acute-respiratory-infection_syndromic_NHS111triagedcalls_baselineCountsByDay,all,all,default,2026,2026-05-19,7360.3800,False
infectious_disease,respiratory,acute-respiratory-infection,Nation,England,acute-respiratory-infection_syndromic_NHS111triagedcalls_countsByDay,all,all,default,2026,2026-05-19,4236.0000,False
infectious_disease,respiratory,acute-respiratory-infection,Nation,England,acute-respiratory-infection_syndromic_NHS111triagedcalls_averageRolling7Day,all,all,default,2026,2026-05-18,5072.2900,False
infectious_disease,respiratory,acute-respiratory-infection,Nation,England,acute-respiratory-infection_syndromic_NHS111triagedcalls_baselineCountsByDay,all,all,default,2026,2026-05-18,7315.7900,False
infectious_disease,respiratory,acute-respiratory-infection,Nation,England,acute-respiratory-infection_syndromic_NHS111triagedcalls_countsByDay,all,all,default,2026,2026-05-18,4592.0000,False
infectious_disease,respiratory,acute-respiratory-infection,Nation,England,acute-respiratory-infection_syndromic_NHS111triagedcalls_averageRolling7Day,all,all,default,2026,2026-05-17,5061.0000,False
infectious_disease,respiratory,acute-respiratory-infection,Nation,England,acute-respiratory-infection_syndromic_NHS111triagedcalls_baselineCountsByDay,all,all,default,2026,2026-05-17,7331.2200,False
infectious_disease,respiratory,acute-respiratory-infection,Nation,England,acute-respiratory-infection_syndromic_NHS111triagedcalls_countsByDay,all,all,default,2026,2026-05-17,7019.0000,False
infectious_disease,respiratory,acute-respiratory-infection,Nation,England,acute-respiratory-infection_syndromic_NHS111triagedcalls_averageRolling7Day,all,all,default,2026,2026-05-16,5047.5700,False
infectious_disease,respiratory,acute-respiratory-infection,Nation,England,acute-respiratory-infection_syndromic_NHS111triagedcalls_baselineCountsByDay,all,all,default,2026,2026-05-16,7348.6000,False
infectious_disease,respiratory,acute-respiratory-infection,Nation,England,acute-respiratory-infection_syndromic_NHS111triagedcalls_countsByDay,all,all,default,2026,2026-05-16,7636.0000,False
infectious_disease,respiratory,acute-respiratory-infection,Nation,England,acute-respiratory-infection_syndromic_NHS111triagedcalls_averageRolling7Day,all,all,default,2026,2026-05-15,5004.2900,False
infectious_disease,respiratory,acute-respiratory-infection,Nation,England,acute-respiratory-infection_syndromic_NHS111triagedcalls_baselineCountsByDay,all,all,default,2026,2026-05-15,7367.9500,False
infectious_disease,respiratory,acute-respiratory-infection,Nation,England,acute-respiratory-infection_syndromic_NHS111triagedcalls_countsByDay,all,all,default,2026,2026-05-15,4100.0000,False
infectious_disease,respiratory,acute-respiratory-infection,Nation,England,acute-respiratory-infection_syndromic_NHS111triagedcalls_averageRolling7Day,all,all,default,2026,2026-05-14,4974.5700,False
infectious_disease,respiratory,acute-respiratory-infection,Nation,England,acute-respiratory-infection_syndromic_NHS111triagedcalls_baselineCountsByDay,all,all,default,2026,2026-05-14,7391.9300,False
infectious_disease,respiratory,acute-respiratory-infection,Nation,England,acute-respiratory-infection_syndromic_NHS111triagedcalls_countsByDay,all,all,default,2026,2026-05-14,3838.0000,False
infectious_disease,respiratory,acute-respiratory-infection,Nation,England,acute-respiratory-infection_syndromic_NHS111triagedcalls_averageRolling7Day,all,all,default,2026,2026-05-13,4964.5700,False
infectious_disease,respiratory,acute-respiratory-infection,Nation,England,acute-respiratory-infection_syndromic_NHS111triagedcalls_baselineCountsByDay,all,all,default,2026,2026-05-13,7441.3800,False
infectious_disease,respiratory,acute-respiratory-infection,Nation,England,acute-respiratory-infection_syndromic_NHS111triagedcalls_countsByDay,all,all,default,2026,2026-05-13,3912.0000,False
infectious_disease,respiratory,acute-respiratory-infection,Nation,England,acute-respiratory-infection_syndromic_NHS111triagedcalls_averageRolling7Day,all,all,default,2026,2026-05-12,4915.5700,False
infectious_disease,respiratory,acute-respiratory-infection,Nation,England,acute-respiratory-infection_syndromic_NHS111triagedcalls_baselineCountsByDay,all,all,default,2026,2026-05-12,7495.0900,False
infectious_disease,respiratory,acute-respiratory-infection,Nation,England,acute-respiratory-infection_syndromic_NHS111triagedcalls_countsByDay,all,all,default,2026,2026-05-12,3933.0000,False
infectious_disease,respiratory,acute-respiratory-infection,Nation,England,acute-respiratory-infection_syndromic_NHS111triagedcalls_averageRolling7Day,all,all,default,2026,2026-05-11,4910.1400,False
infectious_disease,respiratory,acute-respiratory-infection,Nation,England,acute-respiratory-infection_syndromic_NHS111triagedcalls_baselineCountsByDay,all,all,default,2026,2026-05-11,7519.3300,False
infectious_disease,respiratory,acute-respiratory-infection,Nation,England,acute-respiratory-infection_syndromic_NHS111triagedcalls_countsByDay,all,all,default,2026,2026-05-11,4384.0000,False
