Season,ISOyear,WeekBeginning,WeekEnding,WastewaterTreatmentWork,Average(Mgc),Average(Mgc)QF,PercentCoverage
2022/23,2023,20230819,20230825,Kirkwall,172.88,,100
2022/23,2023,20230819,20230825,Lerwick,1.44,,100
2022/23,2023,20230819,20230825,Hatton,79.99,,100
2022/23,2023,20230819,20230825,Stornoway,3.97,,100
2022/23,2023,20230819,20230825,Cumnock,24.58,,100
2022/23,2023,20230819,20230825,Fairlie,NA,:,0
2022/23,2023,20230819,20230825,Girvan,88.58,,100
2022/23,2023,20230819,20230825,Largs,2.98,,100
2022/23,2023,20230819,20230825,Maybole,NA,:,0
2022/23,2023,20230819,20230825,Muirkirk,NA,:,0
2022/23,2023,20230819,20230825,New Cumnock,29.98,,100
2022/23,2023,20230819,20230825,Stevenston,106.77,,100
2022/23,2023,20230819,20230825,Coldstream,11,,100
2022/23,2023,20230819,20230825,Duns,8.27,,100
2022/23,2023,20230819,20230825,Eyemouth,33.87,,100
2022/23,2023,20230819,20230825,Jedburgh,NA,:,0
2022/23,2023,20230819,20230825,Kelso,10.28,,100
2022/23,2023,20230819,20230825,Newtown St Boswell,NA,:,0
2022/23,2023,20230819,20230825,Selkirk,38.87,,100
2022/23,2023,20230819,20230825,Langholm,147.8,,100
2022/23,2023,20230819,20230825,Loch Ryan,16.32,,100
2022/23,2023,20230819,20230825,Sanquhar,42.16,,100
2022/23,2023,20230819,20230825,Bowhouse,NA,:,0
2022/23,2023,20230819,20230825,Cupar,44.2,,100
2022/23,2023,20230819,20230825,Guardbridge,125.6,,100
2022/23,2023,20230819,20230825,Ironmill Bay,42.21,,100
2022/23,2023,20230819,20230825,Kincardine,NA,:,0
2022/23,2023,20230819,20230825,Kirkcaldy,55.93,,100
2022/23,2023,20230819,20230825,Newburgh,271.81,,100
2022/23,2023,20230819,20230825,Newport & Tayport,131.71,,100
2022/23,2023,20230819,20230825,Springfield,198.68,,100
2022/23,2023,20230819,20230825,St Andrews,176.27,,100
2022/23,2023,20230819,20230825,Alloa,106.18,,100
2022/23,2023,20230819,20230825,Alva,96.88,,100
2022/23,2023,20230819,20230825,Boness,49.26,,100
2022/23,2023,20230819,20230825,Bonnybridge,23.11,,100
2022/23,2023,20230819,20230825,Denny,12.06,,100
2022/23,2023,20230819,20230825,Dunblane,35.13,,100
2022/23,2023,20230819,20230825,Kinneil,156.7,,100
2022/23,2023,20230819,20230825,Tillicoultry,24.7,,100
2022/23,2023,20230819,20230825,Banchory,7.32,,100
2022/23,2023,20230819,20230825,Banff,7.02,,100
2022/23,2023,20230819,20230825,Buckie,NA,:,0
2022/23,2023,20230819,20230825,Ellon,4.04,,100
2022/23,2023,20230819,20230825,Forres,128.71,,100
2022/23,2023,20230819,20230825,Fraserburgh,21.96,,100
2022/23,2023,20230819,20230825,Huntly,25.85,,100
2022/23,2023,20230819,20230825,Inverurie,NA,:,0
2022/23,2023,20230819,20230825,Lossiemouth,41.01,,100
2022/23,2023,20230819,20230825,Persley,136.63,,100
2022/23,2023,20230819,20230825,Peterhead,0.88,,100
2022/23,2023,20230819,20230825,Turriff,NA,:,0
2022/23,2023,20230819,20230825,Ardoch,5.23,,100
2022/23,2023,20230819,20230825,Daldowie,126.07,,100
2022/23,2023,20230819,20230825,Dalmarnock,90.05,,100
2022/23,2023,20230819,20230825,Erskine,NA,:,0
2022/23,2023,20230819,20230825,Inverclyde,84.41,,100
2022/23,2023,20230819,20230825,Neilston,67.52,,100
2022/23,2023,20230819,20230825,Paisley,94.42,,100
2022/23,2023,20230819,20230825,Uplawmoor,NA,:,0
2022/23,2023,20230819,20230825,Alness,12.02,,100
2022/23,2023,20230819,20230825,Aviemore,157.29,,100
2022/23,2023,20230819,20230825,Dunoon,43.52,,100
2022/23,2023,20230819,20230825,Grantown on Spey,NA,:,0
2022/23,2023,20230819,20230825,Oban,0.19,,100
2022/23,2023,20230819,20230825,Thurso,7.65,,100
2022/23,2023,20230819,20230825,Wick,88.46,,100
2022/23,2023,20230819,20230825,Allers,230.4,,100
2022/23,2023,20230819,20230825,Biggar,NA,:,0
2022/23,2023,20230819,20230825,Blackwood,1.35,,100
2022/23,2023,20230819,20230825,Bothwellbank,NA,:,0
2022/23,2023,20230819,20230825,Dunnswood,106.04,,100
2022/23,2023,20230819,20230825,Harthill,8.28,,100
2022/23,2023,20230819,20230825,Lanark,51.83,,100
2022/23,2023,20230819,20230825,Lesmahagow,19.5,,100
2022/23,2023,20230819,20230825,Mauldslie,18.39,,100
2022/23,2023,20230819,20230825,Shotts,78.94,,100
2022/23,2023,20230819,20230825,Skellyton,259.39,,100
2022/23,2023,20230819,20230825,Stonehouse,3.12,,100
2022/23,2023,20230819,20230825,Strathaven,42.71,,100
2022/23,2023,20230819,20230825,Swinstie,109.83,,100
2022/23,2023,20230819,20230825,Armadale,NA,:,0
2022/23,2023,20230819,20230825,Bathgate,23.53,,100
2022/23,2023,20230819,20230825,Blackburn,86.99,,100
2022/23,2023,20230819,20230825,Blackridge,31.27,,100
2022/23,2023,20230819,20230825,Dunbar,30.22,,100
2022/23,2023,20230819,20230825,East Calder,22.68,,100
2022/23,2023,20230819,20230825,Fauldhouse,16.68,,100
2022/23,2023,20230819,20230825,Haddington,NA,:,0
2022/23,2023,20230819,20230825,Linlithgow,54.7,,100
2022/23,2023,20230819,20230825,Newbridge,154.66,,100
2022/23,2023,20230819,20230825,Penicuik,NA,:,0
2022/23,2023,20230819,20230825,Whitburn,6.77,,100
2022/23,2023,20230819,20230825,Winchburgh,24.78,,100
2022/23,2023,20230819,20230825,Blairgowrie,9.63,,100
2022/23,2023,20230819,20230825,Forfar,NA,:,0
2022/23,2023,20230819,20230825,Montrose,71.77,,100
2022/23,2023,20230819,20230825,Perth,18.26,,100
2022/23,2023,20230826,20230901,Meadowhead,55.92,,100
2022/23,2023,20230826,20230901,Galashiels,6.55,,100
2022/23,2023,20230826,20230901,Hawick,18.02,,100
2022/23,2023,20230826,20230901,Peebles,30.17,,100
2022/23,2023,20230826,20230901,Annan,42.61,,100
2022/23,2023,20230826,20230901,Dalbeattie,5.17,,100
2022/23,2023,20230826,20230901,Dalscone,NA,:,0
2022/23,2023,20230826,20230901,Lockerbie,14.5,,100
2022/23,2023,20230826,20230901,Troqueer,41.02,,100
2022/23,2023,20230826,20230901,Dunfermline,38.45,,100
2022/23,2023,20230826,20230901,Levenmouth,53.19,,100
2022/23,2023,20230826,20230901,Falkirk,26.15,,100
2022/23,2023,20230826,20230901,Stirling,68.92,,100
2022/23,2023,20230826,20230901,Nigg,30.5,,100
2022/23,2023,20230826,20230901,Dalmuir,51.58,,100
2022/23,2023,20230826,20230901,Shieldhall,50.23,,100
2022/23,2023,20230826,20230901,Allanfearn,135.86,,100
2022/23,2023,20230826,20230901,Fort William,147.65,,100
2022/23,2023,20230826,20230901,Helensburgh,NA,:,0
2022/23,2023,20230826,20230901,Nairn,72.89,,100
2022/23,2023,20230826,20230901,Carbarns,46.3,,100
2022/23,2023,20230826,20230901,Hamilton,32.27,,100
2022/23,2023,20230826,20230901,Philipshill,26.83,,100
2022/23,2023,20230826,20230901,Seafield,42.1,,100
2022/23,2023,20230826,20230901,Kirkwall,60.03,,100
2022/23,2023,20230826,20230901,Lerwick,36.75,,100
2022/23,2023,20230826,20230901,Hatton,63.35,,100
2022/23,2023,20230826,20230901,Stornoway,NA,:,0
2022/23,2023,20230826,20230901,Cumnock,79.93,,100
2022/23,2023,20230826,20230901,Fairlie,NA,:,0
2022/23,2023,20230826,20230901,Girvan,17.09,,100
2022/23,2023,20230826,20230901,Largs,57.45,,100
2022/23,2023,20230826,20230901,Maybole,87.12,,100
2022/23,2023,20230826,20230901,Muirkirk,NA,:,0
2022/23,2023,20230826,20230901,New Cumnock,1238.83,,100
2022/23,2023,20230826,20230901,Stevenston,30.43,,100
2022/23,2023,20230826,20230901,Coldstream,22.26,,100
2022/23,2023,20230826,20230901,Duns,47.52,,100
2022/23,2023,20230826,20230901,Eyemouth,2.76,,100
2022/23,2023,20230826,20230901,Jedburgh,37.63,,100
2022/23,2023,20230826,20230901,Kelso,36.87,,100
2022/23,2023,20230826,20230901,Newtown St Boswell,7.9,,100
2022/23,2023,20230826,20230901,Selkirk,58.75,,100
2022/23,2023,20230826,20230901,Langholm,1.88,,100
2022/23,2023,20230826,20230901,Loch Ryan,30.11,,100
2022/23,2023,20230826,20230901,Sanquhar,813.28,,100
2022/23,2023,20230826,20230901,Bowhouse,39.27,,100
2022/23,2023,20230826,20230901,Cupar,52.57,,100
2022/23,2023,20230826,20230901,Guardbridge,NA,:,0
2022/23,2023,20230826,20230901,Ironmill Bay,38.61,,100
2022/23,2023,20230826,20230901,Kincardine,NA,:,0
2022/23,2023,20230826,20230901,Kirkcaldy,29.47,,100
2022/23,2023,20230826,20230901,Newburgh,47.17,,100
2022/23,2023,20230826,20230901,Newport & Tayport,17.44,,100
2022/23,2023,20230826,20230901,Springfield,NA,:,0
2022/23,2023,20230826,20230901,St Andrews,21.79,,100
2022/23,2023,20230826,20230901,Alloa,22.36,,100
2022/23,2023,20230826,20230901,Alva,42.8,,100
2022/23,2023,20230826,20230901,Boness,NA,:,0
2022/23,2023,20230826,20230901,Bonnybridge,NA,:,0
2022/23,2023,20230826,20230901,Denny,NA,:,0
2022/23,2023,20230826,20230901,Dunblane,8.99,,100
2022/23,2023,20230826,20230901,Kinneil,15.59,,100
2022/23,2023,20230826,20230901,Tillicoultry,73.46,,100
2022/23,2023,20230826,20230901,Banchory,10.78,,100
2022/23,2023,20230826,20230901,Banff,2.59,,100
2022/23,2023,20230826,20230901,Buckie,NA,:,0
2022/23,2023,20230826,20230901,Ellon,76.42,,100
2022/23,2023,20230826,20230901,Forres,25.08,,100
2022/23,2023,20230826,20230901,Fraserburgh,91.83,,100
2022/23,2023,20230826,20230901,Huntly,827.24,,100
2022/23,2023,20230826,20230901,Inverurie,6.64,,100
2022/23,2023,20230826,20230901,Lossiemouth,NA,:,0
2022/23,2023,20230826,20230901,Persley,NA,:,0
2022/23,2023,20230826,20230901,Peterhead,NA,:,0
2022/23,2023,20230826,20230901,Turriff,417.51,,100
2022/23,2023,20230826,20230901,Ardoch,NA,:,0
2022/23,2023,20230826,20230901,Daldowie,51.74,,100
2022/23,2023,20230826,20230901,Dalmarnock,65.39,,100
2022/23,2023,20230826,20230901,Erskine,57.12,,100
2022/23,2023,20230826,20230901,Inverclyde,29.56,,100
2022/23,2023,20230826,20230901,Neilston,45.89,,100
2022/23,2023,20230826,20230901,Paisley,58.47,,100
2022/23,2023,20230826,20230901,Uplawmoor,NA,:,0
2022/23,2023,20230826,20230901,Alness,7.52,,100
2022/23,2023,20230826,20230901,Aviemore,8.72,,100
2022/23,2023,20230826,20230901,Dunoon,8.85,,100
2022/23,2023,20230826,20230901,Grantown on Spey,NA,:,0
2022/23,2023,20230826,20230901,Oban,0.38,,100
2022/23,2023,20230826,20230901,Thurso,9.31,,100
2022/23,2023,20230826,20230901,Wick,33.61,,100
2022/23,2023,20230826,20230901,Allers,76.08,,100
2022/23,2023,20230826,20230901,Biggar,NA,:,0
2022/23,2023,20230826,20230901,Blackwood,118.81,,100
2022/23,2023,20230826,20230901,Bothwellbank,17.02,,100
2022/23,2023,20230826,20230901,Dunnswood,25.59,,100
2022/23,2023,20230826,20230901,Harthill,6.13,,100
2022/23,2023,20230826,20230901,Lanark,6.05,,100
2022/23,2023,20230826,20230901,Lesmahagow,50.53,,100
2022/23,2023,20230826,20230901,Mauldslie,99.11,,100
2022/23,2023,20230826,20230901,Shotts,52.45,,100
2022/23,2023,20230826,20230901,Skellyton,75.64,,100
2022/23,2023,20230826,20230901,Stonehouse,631.92,,100
2022/23,2023,20230826,20230901,Strathaven,40.25,,100
2022/23,2023,20230826,20230901,Swinstie,56.91,,100
2022/23,2023,20230826,20230901,Armadale,NA,:,0
2022/23,2023,20230826,20230901,Bathgate,41.73,,100
2022/23,2023,20230826,20230901,Blackburn,NA,:,0
2022/23,2023,20230826,20230901,Blackridge,37.24,,100
2022/23,2023,20230826,20230901,Dunbar,84.04,,100
2022/23,2023,20230826,20230901,East Calder,24.24,,100
2022/23,2023,20230826,20230901,Fauldhouse,26.7,,100
2022/23,2023,20230826,20230901,Haddington,165.98,,100
2022/23,2023,20230826,20230901,Linlithgow,23.63,,100
2022/23,2023,20230826,20230901,Newbridge,16.74,,100
2022/23,2023,20230826,20230901,Penicuik,54.15,,100
2022/23,2023,20230826,20230901,Whitburn,NA,:,0
2022/23,2023,20230826,20230901,Winchburgh,23.69,,100
2022/23,2023,20230826,20230901,Blairgowrie,16.36,,100
2022/23,2023,20230826,20230901,Forfar,53.08,,100
2022/23,2023,20230826,20230901,Montrose,32.2,,100
2022/23,2023,20230826,20230901,Perth,22.31,,100
2022/23,2023,20230902,20230908,Meadowhead,51.3,,100
2022/23,2023,20230902,20230908,Galashiels,204.15,,100
2022/23,2023,20230902,20230908,Hawick,102.35,,100
2022/23,2023,20230902,20230908,Peebles,86.87,,100
2022/23,2023,20230902,20230908,Annan,38.36,,100
2022/23,2023,20230902,20230908,Dalbeattie,80.71,,100
2022/23,2023,20230902,20230908,Dalscone,NA,:,0
2022/23,2023,20230902,20230908,Lockerbie,65.52,,100
2022/23,2023,20230902,20230908,Troqueer,161.1,,100
2022/23,2023,20230902,20230908,Dunfermline,30.59,,100
2022/23,2023,20230902,20230908,Levenmouth,21.88,,100
2022/23,2023,20230902,20230908,Falkirk,39.39,,100
2022/23,2023,20230902,20230908,Stirling,20.89,,100
2022/23,2023,20230902,20230908,Nigg,98.73,,100
2022/23,2023,20230902,20230908,Dalmuir,86.08,,100
2022/23,2023,20230902,20230908,Shieldhall,13.01,,100
2022/23,2023,20230902,20230908,Allanfearn,71.42,,100
2022/23,2023,20230902,20230908,Fort William,61.6,,100
2022/23,2023,20230902,20230908,Helensburgh,NA,:,0
2022/23,2023,20230902,20230908,Nairn,63.11,,100
2022/23,2023,20230902,20230908,Carbarns,NA,:,0
2022/23,2023,20230902,20230908,Hamilton,21.91,,100
2022/23,2023,20230902,20230908,Philipshill,NA,:,0
2022/23,2023,20230902,20230908,Seafield,64.79,,100
2022/23,2023,20230902,20230908,Kirkwall,31.8,,100
2022/23,2023,20230902,20230908,Lerwick,102.95,,100
2022/23,2023,20230902,20230908,Hatton,94.89,,100
2022/23,2023,20230902,20230908,Stornoway,NA,:,0
2022/23,2023,20230902,20230908,Cumnock,288.25,,100
2022/23,2023,20230902,20230908,Fairlie,NA,:,0
2022/23,2023,20230902,20230908,Girvan,66.61,,100
2022/23,2023,20230902,20230908,Largs,99.83,,100
2022/23,2023,20230902,20230908,Maybole,NA,:,0
2022/23,2023,20230902,20230908,Muirkirk,NA,:,0
2022/23,2023,20230902,20230908,New Cumnock,440.04,,100
2022/23,2023,20230902,20230908,Stevenston,64.19,,100
2022/23,2023,20230902,20230908,Coldstream,35.19,,100
2022/23,2023,20230902,20230908,Duns,1.78,,100
2022/23,2023,20230902,20230908,Eyemouth,51.67,,100
2022/23,2023,20230902,20230908,Jedburgh,145.24,,100
2022/23,2023,20230902,20230908,Kelso,54.04,,100
2022/23,2023,20230902,20230908,Newtown St Boswell,2.78,,100
2022/23,2023,20230902,20230908,Selkirk,28.55,,100
2022/23,2023,20230902,20230908,Langholm,22.53,,100
2022/23,2023,20230902,20230908,Loch Ryan,19.51,,100
2022/23,2023,20230902,20230908,Sanquhar,414.25,,100
2022/23,2023,20230902,20230908,Bowhouse,40.87,,100
2022/23,2023,20230902,20230908,Cupar,20.97,,100
2022/23,2023,20230902,20230908,Guardbridge,47.33,,100
2022/23,2023,20230902,20230908,Ironmill Bay,36.06,,100
2022/23,2023,20230902,20230908,Kincardine,NA,:,0
2022/23,2023,20230902,20230908,Kirkcaldy,37.31,,100
2022/23,2023,20230902,20230908,Newburgh,52.92,,100
2022/23,2023,20230902,20230908,Newport & Tayport,25.59,,100
2022/23,2023,20230902,20230908,Springfield,123.91,,100
2022/23,2023,20230902,20230908,St Andrews,113.09,,100
2022/23,2023,20230902,20230908,Alloa,59.09,,100
2022/23,2023,20230902,20230908,Alva,123.47,,100
2022/23,2023,20230902,20230908,Boness,113.95,,100
2022/23,2023,20230902,20230908,Bonnybridge,47.89,,100
2022/23,2023,20230902,20230908,Denny,8.9,,100
2022/23,2023,20230902,20230908,Dunblane,134.2,,100
2022/23,2023,20230902,20230908,Kinneil,83.98,,100
2022/23,2023,20230902,20230908,Tillicoultry,115.32,,100
2022/23,2023,20230902,20230908,Banchory,48.96,,100
2022/23,2023,20230902,20230908,Banff,NA,:,0
2022/23,2023,20230902,20230908,Buckie,53.06,,100
2022/23,2023,20230902,20230908,Ellon,11,,100
2022/23,2023,20230902,20230908,Forres,63.25,,100
2022/23,2023,20230902,20230908,Fraserburgh,29.14,,100
2022/23,2023,20230902,20230908,Huntly,120.37,,100
2022/23,2023,20230902,20230908,Inverurie,9.94,,100
2022/23,2023,20230902,20230908,Lossiemouth,88.14,,100
2022/23,2023,20230902,20230908,Persley,50.58,,100
2022/23,2023,20230902,20230908,Peterhead,5.58,,100
2022/23,2023,20230902,20230908,Turriff,479.3,,100
2022/23,2023,20230902,20230908,Ardoch,108.54,,100
2022/23,2023,20230902,20230908,Daldowie,105.05,,100
2022/23,2023,20230902,20230908,Dalmarnock,101.02,,100
2022/23,2023,20230902,20230908,Erskine,38.91,,100
2022/23,2023,20230902,20230908,Inverclyde,40.62,,100
2022/23,2023,20230902,20230908,Neilston,111.66,,100
2022/23,2023,20230902,20230908,Paisley,65.69,,100
2022/23,2023,20230902,20230908,Uplawmoor,NA,:,0
2022/23,2023,20230902,20230908,Alness,39.62,,100
2022/23,2023,20230902,20230908,Aviemore,21.23,,100
2022/23,2023,20230902,20230908,Dunoon,59.24,,100
2022/23,2023,20230902,20230908,Grantown on Spey,NA,:,0
2022/23,2023,20230902,20230908,Oban,NA,:,0
2022/23,2023,20230902,20230908,Thurso,135.35,,100
2022/23,2023,20230902,20230908,Wick,123.51,,100
2022/23,2023,20230902,20230908,Allers,21.85,,100
2022/23,2023,20230902,20230908,Biggar,NA,:,0
2022/23,2023,20230902,20230908,Blackwood,281.12,,100
2022/23,2023,20230902,20230908,Bothwellbank,17.16,,100
2022/23,2023,20230902,20230908,Dunnswood,73.23,,100
2022/23,2023,20230902,20230908,Harthill,19.44,,100
2022/23,2023,20230902,20230908,Lanark,NA,:,0
2022/23,2023,20230902,20230908,Lesmahagow,214.96,,100
2022/23,2023,20230902,20230908,Mauldslie,253.64,,100
2022/23,2023,20230902,20230908,Shotts,35.01,,100
2022/23,2023,20230902,20230908,Skellyton,42.95,,100
2022/23,2023,20230902,20230908,Stonehouse,78.89,,100
2022/23,2023,20230902,20230908,Strathaven,289.14,,100
2022/23,2023,20230902,20230908,Swinstie,55.11,,100
2022/23,2023,20230902,20230908,Armadale,28.44,,100
2022/23,2023,20230902,20230908,Bathgate,38.37,,100
2022/23,2023,20230902,20230908,Blackburn,175.82,,100
2022/23,2023,20230902,20230908,Blackridge,28.3,,100
2022/23,2023,20230902,20230908,Dunbar,30.12,,100
2022/23,2023,20230902,20230908,East Calder,55.69,,100
2022/23,2023,20230902,20230908,Fauldhouse,120.24,,100
2022/23,2023,20230902,20230908,Haddington,168.18,,100
2022/23,2023,20230902,20230908,Linlithgow,19.76,,100
2022/23,2023,20230902,20230908,Newbridge,184.45,,100
2022/23,2023,20230902,20230908,Penicuik,113.26,,100
2022/23,2023,20230902,20230908,Whitburn,195.23,,100
2022/23,2023,20230902,20230908,Winchburgh,9.09,,100
2022/23,2023,20230902,20230908,Blairgowrie,NA,:,0
2022/23,2023,20230902,20230908,Forfar,101.87,,100
2022/23,2023,20230902,20230908,Montrose,31.12,,100
2022/23,2023,20230902,20230908,Perth,48.42,,100
2022/23,2023,20230909,20230915,Meadowhead,103.13,,100
2022/23,2023,20230909,20230915,Galashiels,157.18,,100
2022/23,2023,20230909,20230915,Hawick,87.27,,100
2022/23,2023,20230909,20230915,Peebles,NA,:,0
2022/23,2023,20230909,20230915,Annan,47.58,,100
2022/23,2023,20230909,20230915,Dalbeattie,36.59,,100
2022/23,2023,20230909,20230915,Dalscone,NA,:,0
2022/23,2023,20230909,20230915,Lockerbie,9.22,,100
2022/23,2023,20230909,20230915,Troqueer,176.08,,100
2022/23,2023,20230909,20230915,Dunfermline,172.91,,100
2022/23,2023,20230909,20230915,Levenmouth,28.59,,100
2022/23,2023,20230909,20230915,Falkirk,30.51,,100
2022/23,2023,20230909,20230915,Stirling,18.05,,100
2022/23,2023,20230909,20230915,Nigg,56.68,,100
2022/23,2023,20230909,20230915,Dalmuir,90.36,,100
2022/23,2023,20230909,20230915,Shieldhall,46.6,,100
2022/23,2023,20230909,20230915,Allanfearn,95.97,,100
2022/23,2023,20230909,20230915,Fort William,140.8,,100
2022/23,2023,20230909,20230915,Helensburgh,NA,:,0
2022/23,2023,20230909,20230915,Nairn,192.51,,100
2022/23,2023,20230909,20230915,Carbarns,45.95,,100
2022/23,2023,20230909,20230915,Hamilton,19.36,,100
2022/23,2023,20230909,20230915,Philipshill,15.95,,100
2022/23,2023,20230909,20230915,Seafield,36,,100
2022/23,2023,20230909,20230915,Kirkwall,35.61,,100
2022/23,2023,20230909,20230915,Lerwick,31.45,,100
2022/23,2023,20230909,20230915,Hatton,74.21,,100
2022/23,2023,20230909,20230915,Stornoway,NA,:,0
2022/23,2023,20230909,20230915,Cumnock,163.27,,100
2022/23,2023,20230909,20230915,Fairlie,NA,:,0
2022/23,2023,20230909,20230915,Girvan,193.02,,100
2022/23,2023,20230909,20230915,Largs,98.15,,100
2022/23,2023,20230909,20230915,Maybole,294.08,,100
2022/23,2023,20230909,20230915,Muirkirk,NA,:,0
2022/23,2023,20230909,20230915,New Cumnock,16.93,,100
2022/23,2023,20230909,20230915,Stevenston,54.38,,100
2022/23,2023,20230909,20230915,Coldstream,4.75,,100
2022/23,2023,20230909,20230915,Duns,7.72,,100
2022/23,2023,20230909,20230915,Eyemouth,29.43,,100
2022/23,2023,20230909,20230915,Jedburgh,94.48,,100
2022/23,2023,20230909,20230915,Kelso,48.5,,100
2022/23,2023,20230909,20230915,Newtown St Boswell,9.02,,100
2022/23,2023,20230909,20230915,Selkirk,NA,:,0
2022/23,2023,20230909,20230915,Langholm,38.17,,100
2022/23,2023,20230909,20230915,Loch Ryan,44.36,,100
2022/23,2023,20230909,20230915,Sanquhar,125.68,,100
2022/23,2023,20230909,20230915,Bowhouse,7.43,,100
2022/23,2023,20230909,20230915,Cupar,7.39,,100
2022/23,2023,20230909,20230915,Guardbridge,11.97,,100
2022/23,2023,20230909,20230915,Ironmill Bay,141.09,,100
2022/23,2023,20230909,20230915,Kincardine,NA,:,0
2022/23,2023,20230909,20230915,Kirkcaldy,30.89,,100
2022/23,2023,20230909,20230915,Newburgh,11.75,,100
2022/23,2023,20230909,20230915,Newport & Tayport,6.53,,100
2022/23,2023,20230909,20230915,Springfield,4.51,,100
2022/23,2023,20230909,20230915,St Andrews,34.08,,100
2022/23,2023,20230909,20230915,Alloa,50.93,,100
2022/23,2023,20230909,20230915,Alva,117.7,,100
2022/23,2023,20230909,20230915,Boness,53.27,,100
2022/23,2023,20230909,20230915,Bonnybridge,22.15,,100
2022/23,2023,20230909,20230915,Denny,16.78,,100
2022/23,2023,20230909,20230915,Dunblane,102.62,,100
2022/23,2023,20230909,20230915,Kinneil,127.32,,100
2022/23,2023,20230909,20230915,Tillicoultry,205.91,,100
2022/23,2023,20230909,20230915,Banchory,60.93,,100
2022/23,2023,20230909,20230915,Banff,65.78,,100
2022/23,2023,20230909,20230915,Buckie,97.37,,100
2022/23,2023,20230909,20230915,Ellon,11.1,,100
2022/23,2023,20230909,20230915,Forres,49.71,,100
2022/23,2023,20230909,20230915,Fraserburgh,28.96,,100
2022/23,2023,20230909,20230915,Huntly,62.43,,100
2022/23,2023,20230909,20230915,Inverurie,81.63,,100
2022/23,2023,20230909,20230915,Lossiemouth,10.59,,100
2022/23,2023,20230909,20230915,Persley,177.48,,100
2022/23,2023,20230909,20230915,Peterhead,11.78,,100
2022/23,2023,20230909,20230915,Turriff,69.35,,100
2022/23,2023,20230909,20230915,Ardoch,4.93,,100
2022/23,2023,20230909,20230915,Daldowie,58.41,,100
2022/23,2023,20230909,20230915,Dalmarnock,36.69,,100
2022/23,2023,20230909,20230915,Erskine,17.5,,100
2022/23,2023,20230909,20230915,Inverclyde,15.96,,100
2022/23,2023,20230909,20230915,Neilston,26.08,,100
2022/23,2023,20230909,20230915,Paisley,36.75,,100
2022/23,2023,20230909,20230915,Uplawmoor,NA,:,0
2022/23,2023,20230909,20230915,Alness,111.62,,100
2022/23,2023,20230909,20230915,Aviemore,NA,:,0
2022/23,2023,20230909,20230915,Dunoon,55.98,,100
2022/23,2023,20230909,20230915,Grantown on Spey,NA,:,0
2022/23,2023,20230909,20230915,Oban,84.93,,100
2022/23,2023,20230909,20230915,Thurso,56.67,,100
2022/23,2023,20230909,20230915,Wick,59.78,,100
2022/23,2023,20230909,20230915,Allers,9.15,,100
2022/23,2023,20230909,20230915,Biggar,NA,:,0
2022/23,2023,20230909,20230915,Blackwood,312.43,,100
2022/23,2023,20230909,20230915,Bothwellbank,14.64,,100
2022/23,2023,20230909,20230915,Dunnswood,276.47,,100
2022/23,2023,20230909,20230915,Harthill,55.02,,100
2022/23,2023,20230909,20230915,Lanark,NA,:,0
2022/23,2023,20230909,20230915,Lesmahagow,62.49,,100
2022/23,2023,20230909,20230915,Mauldslie,76.38,,100
2022/23,2023,20230909,20230915,Shotts,14.83,,100
2022/23,2023,20230909,20230915,Skellyton,49.17,,100
2022/23,2023,20230909,20230915,Stonehouse,13.22,,100
2022/23,2023,20230909,20230915,Strathaven,83.63,,100
2022/23,2023,20230909,20230915,Swinstie,13.84,,100
2022/23,2023,20230909,20230915,Armadale,25.34,,100
2022/23,2023,20230909,20230915,Bathgate,15.62,,100
2022/23,2023,20230909,20230915,Blackburn,NA,:,0
2022/23,2023,20230909,20230915,Blackridge,34.24,,100
2022/23,2023,20230909,20230915,Dunbar,41.89,,100
2022/23,2023,20230909,20230915,East Calder,30.55,,100
2022/23,2023,20230909,20230915,Fauldhouse,14.83,,100
2022/23,2023,20230909,20230915,Haddington,37.48,,100
2022/23,2023,20230909,20230915,Linlithgow,27.88,,100
2022/23,2023,20230909,20230915,Newbridge,13.19,,100
2022/23,2023,20230909,20230915,Penicuik,68.16,,100
2022/23,2023,20230909,20230915,Whitburn,33.15,,100
2022/23,2023,20230909,20230915,Winchburgh,48.69,,100
2022/23,2023,20230909,20230915,Blairgowrie,NA,:,0
2022/23,2023,20230909,20230915,Forfar,114.56,,100
2022/23,2023,20230909,20230915,Montrose,173.11,,100
2022/23,2023,20230909,20230915,Perth,35.06,,100
2022/23,2023,20230916,20230922,Meadowhead,86.61,,100
2022/23,2023,20230916,20230922,Galashiels,213.71,,100
2022/23,2023,20230916,20230922,Hawick,56.53,,100
2022/23,2023,20230916,20230922,Peebles,NA,:,0
2022/23,2023,20230916,20230922,Annan,558.39,,100
2022/23,2023,20230916,20230922,Dalbeattie,413.13,,100
2022/23,2023,20230916,20230922,Dalscone,NA,:,0
2022/23,2023,20230916,20230922,Lockerbie,76.47,,100
2022/23,2023,20230916,20230922,Troqueer,514.62,,100
2022/23,2023,20230916,20230922,Dunfermline,234.14,,100
2022/23,2023,20230916,20230922,Levenmouth,82.1,,100
2022/23,2023,20230916,20230922,Falkirk,65.31,,100
2022/23,2023,20230916,20230922,Stirling,27.75,,100
2022/23,2023,20230916,20230922,Nigg,165.35,,100
2022/23,2023,20230916,20230922,Dalmuir,72.83,,100
2022/23,2023,20230916,20230922,Shieldhall,100.68,,100
